data1,data2,data3
0.852,0.371,-0.403
0.857,0.374,-0.415
0.856,0.371,-0.408
0.851,0.366,-0.409
0.854,0.371,-0.407
0.853,0.374,-0.415
0.852,0.365,-0.409
0.854,0.361,-0.41
0.85,0.365,-0.407
0.843,0.351,-0.41
0.846,0.355,-0.417
0.852,0.361,-0.416
0.838,0.344,-0.415
0.846,0.355,-0.409
0.849,0.346,-0.421
0.844,0.348,-0.42
0.845,0.348,-0.419
0.847,0.345,-0.418
0.848,0.349,-0.426
0.835,0.34,-0.436
0.839,0.344,-0.429
0.843,0.339,-0.429
0.845,0.334,-0.43
0.834,0.34,-0.429
0.837,0.325,-0.432
0.839,0.331,-0.436
0.832,0.331,-0.434
0.833,0.324,-0.431
0.84,0.318,-0.443
0.836,0.32,-0.441
0.829,0.322,-0.443
0.829,0.313,-0.449
0.83,0.316,-0.417
0.835,0.314,-0.445
0.83,0.306,-0.451
0.834,0.314,-0.457
0.832,0.312,-0.457
0.836,0.312,-0.455
0.822,0.315,-0.46
0.829,0.307,-0.461
0.83,0.31,-0.461
0.823,0.309,-0.455
0.827,0.315,-0.454
0.814,0.305,-0.459
0.829,0.31,-0.477
0.818,0.308,-0.47
0.826,0.305,-0.468
0.823,0.307,-0.472
0.827,0.304,-0.465
0.825,0.305,-0.47
0.832,0.308,-0.461
0.828,0.298,-0.475
0.819,0.299,-0.469
0.821,0.301,-0.484
0.812,0.306,-0.48
0.823,0.316,-0.48
0.817,0.308,-0.48
0.819,0.304,-0.478
0.817,0.308,-0.488
0.821,0.311,-0.482
0.814,0.302,-0.478
0.817,0.303,-0.486
0.82,0.306,-0.486
0.821,0.3,-0.48
0.815,0.301,-0.481
0.815,0.31,-0.483
0.818,0.3,-0.486
0.816,0.305,-0.486
0.82,0.304,-0.491
0.814,0.311,-0.493
0.816,0.302,-0.492
0.819,0.307,-0.488
0.819,0.313,-0.487
0.823,0.308,-0.495
0.824,0.313,-0.499
0.82,0.318,-0.497
0.812,0.305,-0.497
0.821,0.31,-0.493
0.813,0.31,-0.499
0.816,0.318,-0.494
0.819,0.312,-0.506
0.811,0.319,-0.51
0.816,0.313,-0.518
0.817,0.315,-0.506
0.823,0.322,-0.519
0.817,0.323,-0.515
0.819,0.325,-0.521
0.817,0.324,-0.513
0.821,0.33,-0.518
0.821,0.32,-0.52
0.826,0.322,-0.523
0.824,0.333,-0.521
0.823,0.331,-0.528
0.825,0.332,-0.538
0.825,0.337,-0.53
0.83,0.337,-0.524
0.827,0.345,-0.531
0.825,0.337,-0.532
0.827,0.34,-0.543
0.83,0.351,-0.536
0.823,0.352,-0.542
0.831,0.35,-0.542
0.832,0.346,-0.544
0.834,0.351,-0.537
0.831,0.352,-0.542
0.835,0.353,-0.551
0.837,0.349,-0.552
0.835,0.353,-0.545
0.841,0.354,-0.55
0.832,0.357,-0.548
0.839,0.363,-0.552
0.834,0.362,-0.553
0.835,0.358,-0.549
0.843,0.365,-0.546
0.838,0.358,-0.548
0.829,0.357,-0.556
0.837,0.367,-0.556
0.845,0.364,-0.559
0.84,0.367,-0.563
0.845,0.368,-0.554
0.845,0.373,-0.56
0.85,0.379,-0.567
0.847,0.379,-0.572
0.847,0.376,-0.579
0.847,0.38,-0.578
0.854,0.379,-0.573
0.857,0.382,-0.571
0.853,0.386,-0.592
0.857,0.374,-0.563
0.857,0.391,-0.584
0.86,0.394,-0.58
0.86,0.395,-0.585
0.855,0.395,-0.58
0.864,0.393,-0.593
0.869,0.402,-0.588
0.87,0.403,-0.594
0.866,0.404,-0.585
0.866,0.415,-0.601
0.871,0.413,-0.606
0.874,0.415,-0.597
0.872,0.42,-0.612
0.877,0.429,-0.601
0.875,0.426,-0.615
0.878,0.427,-0.608
0.877,0.439,-0.614
0.883,0.443,-0.624
0.884,0.45,-0.618
0.884,0.449,-0.627
0.881,0.457,-0.625
0.886,0.461,-0.626
0.878,0.466,-0.629
0.882,0.469,-0.634
0.882,0.477,-0.635
0.892,0.484,-0.638
0.887,0.489,-0.644
0.892,0.502,-0.644
0.892,0.498,-0.643
0.89,0.512,-0.64
0.892,0.513,-0.656
0.891,0.519,-0.653
0.894,0.526,-0.652
0.897,0.533,-0.646
0.888,0.538,-0.647
0.896,0.548,-0.662
0.896,0.549,-0.659
0.932,0.561,-0.657
0.898,0.568,-0.661
0.895,0.571,-0.674
0.894,0.578,-0.662
0.897,0.587,-0.655
0.903,0.593,-0.666
0.904,0.596,-0.664
0.897,0.605,-0.662
0.897,0.602,-0.656
0.898,0.616,-0.659
0.908,0.628,-0.666
0.894,0.627,-0.663
0.897,0.631,-0.657
0.934,0.641,-0.65
0.901,0.644,-0.655
0.9,0.65,-0.649
0.899,0.658,-0.659
0.899,0.669,-0.639
0.902,0.672,-0.644
0.903,0.67,-0.643
0.896,0.679,-0.636
0.913,0.683,-0.641
0.902,0.69,-0.639
0.91,0.7,-0.636
0.907,0.704,-0.64
0.906,0.718,-0.627
0.902,0.712,-0.623
0.901,0.72,-0.636
0.901,0.718,-0.628
0.909,0.734,-0.619
0.899,0.736,-0.617
0.902,0.734,-0.617
0.91,0.738,-0.614
0.91,0.741,-0.613
0.907,0.747,-0.616
0.911,0.747,-0.61
0.915,0.749,-0.603
0.916,0.753,-0.604
0.914,0.757,-0.597
0.906,0.766,-0.591
0.907,0.768,-0.598
0.911,0.766,-0.596
0.908,0.771,-0.585
0.913,0.777,-0.587
0.916,0.774,-0.592
0.92,0.781,-0.597
0.918,0.779,-0.592
0.917,0.779,-0.58
0.912,0.792,-0.574
0.918,0.778,-0.584
0.917,0.787,-0.571
0.919,0.789,-0.574
0.92,0.793,-0.578
0.919,0.791,-0.572
0.923,0.789,-0.576
0.928,0.798,-0.564
0.925,0.794,-0.565
0.922,0.795,-0.555
0.928,0.802,-0.551
0.924,0.797,-0.552
0.92,0.805,-0.564
0.919,0.798,-0.555
0.928,0.794,-0.56
0.927,0.801,-0.558
0.92,0.795,-0.549
0.925,0.801,-0.548
0.923,0.801,-0.553
0.924,0.8,-0.55
0.92,0.803,-0.545
0.925,0.797,-0.557
0.931,0.804,-0.546
0.938,0.809,-0.535
0.925,0.806,-0.542
0.935,0.803,-0.533
0.93,0.808,-0.535
0.926,0.802,-0.527
0.925,0.802,-0.527
0.928,0.799,-0.537
0.93,0.804,-0.523
0.929,0.803,-0.529
0.931,0.797,-0.524
0.936,0.803,-0.519
0.925,0.799,-0.518
0.92,0.799,-0.516
0.931,0.798,-0.509
0.931,0.8,-0.506
0.93,0.797,-0.506
0.931,0.792,-0.494
0.93,0.79,-0.497
0.927,0.79,-0.489
0.928,0.787,-0.5
0.928,0.785,-0.5
0.929,0.785,-0.489
0.929,0.783,-0.488
0.937,0.786,-0.493
0.928,0.777,-0.484
0.932,0.785,-0.478
0.937,0.778,-0.487
0.932,0.779,-0.484
0.924,0.775,-0.48
0.936,0.776,-0.474
0.939,0.77,-0.472
0.93,0.767,-0.479
0.93,0.766,-0.472
0.924,0.772,-0.47
0.933,0.763,-0.466
0.942,0.763,-0.462
0.925,0.76,-0.466
0.932,0.764,-0.459
0.928,0.756,-0.455
0.933,0.753,-0.454
0.926,0.746,-0.465
0.928,0.748,-0.45
0.935,0.747,-0.447
0.929,0.734,-0.446
0.928,0.738,-0.445
0.923,0.739,-0.456
0.927,0.738,-0.436
0.926,0.732,-0.442
0.926,0.728,-0.426
0.925,0.73,-0.444
0.93,0.728,-0.438
0.927,0.727,-0.438
0.928,0.722,-0.431
0.92,0.719,-0.446
0.926,0.719,-0.436
0.931,0.714,-0.435
0.923,0.713,-0.431
0.934,0.713,-0.426
0.925,0.709,-0.422
0.925,0.707,-0.421
0.927,0.694,-0.417
0.915,0.695,-0.416
0.927,0.688,-0.426
0.924,0.692,-0.418
0.922,0.693,-0.41
0.925,0.683,-0.419
0.92,0.679,-0.416
0.922,0.676,-0.413
0.918,0.678,-0.423
0.913,0.682,-0.41
0.916,0.676,-0.405
0.909,0.67,-0.407
0.921,0.667,-0.398
0.917,0.671,-0.412
0.916,0.649,-0.407
0.918,0.654,-0.413
0.928,0.65,-0.4
0.919,0.639,-0.403
0.914,0.635,-0.402
0.916,0.64,-0.399
0.914,0.627,-0.404
0.921,0.623,-0.402
0.917,0.62,-0.401
0.912,0.618,-0.402
0.916,0.616,-0.392
0.911,0.61,-0.392
0.915,0.599,-0.397
0.915,0.632,-0.395
0.913,0.595,-0.399
0.911,0.59,-0.398
0.906,0.586,-0.398
0.906,0.582,-0.39
0.908,0.57,-0.385
0.902,0.566,-0.384
0.898,0.565,-0.387
0.903,0.558,-0.39
0.902,0.55,-0.378
0.892,0.546,-0.382
0.902,0.539,-0.379
0.898,0.536,-0.378
0.897,0.533,-0.411
0.896,0.527,-0.377
0.897,0.514,-0.38
0.891,0.506,-0.376
0.894,0.508,-0.38
0.9,0.494,-0.385
0.888,0.498,-0.374
0.888,0.491,-0.385
0.89,0.489,-0.371
0.89,0.485,-0.378
0.892,0.477,-0.388
0.885,0.479,-0.381
0.887,0.465,-0.372
0.881,0.465,-0.375
0.878,0.457,-0.387
0.883,0.456,-0.389
0.885,0.448,-0.381
0.883,0.443,-0.38
0.884,0.443,-0.39
0.878,0.436,-0.38
0.874,0.434,-0.383
0.873,0.424,-0.383
0.874,0.428,-0.39
0.874,0.422,-0.391
0.876,0.422,-0.383
0.875,0.416,-0.397
0.87,0.415,-0.395
0.871,0.41,-0.392
0.864,0.413,-0.388
0.872,0.411,-0.384
0.864,0.403,-0.397
0.867,0.399,-0.389
0.864,0.395,-0.399
0.86,0.399,-0.393
0.869,0.399,-0.397
0.863,0.393,-0.4
0.863,0.379,-0.393
0.855,0.383,-0.399
0.857,0.379,-0.398
0.866,0.379,-0.401
0.861,0.381,-0.4
0.861,0.376,-0.415
0.864,0.375,-0.402
0.854,0.373,-0.406
0.858,0.379,-0.419
0.858,0.372,-0.403
0.854,0.369,-0.4
0.859,0.37,-0.4
0.854,0.361,-0.409
0.861,0.367,-0.413
0.852,0.359,-0.405
0.85,0.35,-0.423
0.851,0.355,-0.412
0.849,0.349,-0.415
0.848,0.348,-0.413
0.851,0.354,-0.406
0.848,0.352,-0.413
0.849,0.346,-0.414
0.845,0.346,-0.419
0.841,0.345,-0.425
0.836,0.343,-0.419
0.842,0.343,-0.426
0.835,0.342,-0.425
0.842,0.338,-0.418
0.846,0.333,-0.437
0.837,0.338,-0.43
0.842,0.331,-0.424
0.838,0.328,-0.427
0.837,0.332,-0.427
0.834,0.33,-0.437
0.833,0.334,-0.437
0.836,0.324,-0.432
0.83,0.326,-0.437
0.83,0.318,-0.431
0.837,0.322,-0.443
0.837,0.324,-0.434
0.834,0.315,-0.44
0.832,0.32,-0.444
0.828,0.315,-0.449
0.834,0.318,-0.45
0.829,0.312,-0.45
0.834,0.316,-0.45
0.826,0.318,-0.448
0.827,0.313,-0.444
0.83,0.309,-0.45
0.824,0.313,-0.444
0.824,0.312,-0.459
0.824,0.312,-0.449
0.828,0.308,-0.446
0.823,0.308,-0.459
0.822,0.308,-0.445
0.828,0.313,-0.463
0.857,0.309,-0.46
0.826,0.305,-0.452
0.813,0.308,-0.465
0.823,0.313,-0.464
0.82,0.311,-0.466
0.819,0.305,-0.466
0.818,0.312,-0.482
0.814,0.314,-0.474
0.825,0.3,-0.465
0.819,0.309,-0.461
0.821,0.313,-0.467
0.821,0.308,-0.472
0.817,0.308,-0.475
0.817,0.31,-0.466
0.82,0.309,-0.478
0.82,0.303,-0.482
0.821,0.304,-0.476
0.824,0.312,-0.479
0.812,0.304,-0.481
0.817,0.311,-0.483
0.825,0.312,-0.5
0.817,0.303,-0.49
0.82,0.305,-0.486
0.816,0.301,-0.491
0.81,0.305,-0.484
0.82,0.305,-0.495
0.811,0.316,-0.487
0.821,0.315,-0.489
0.815,0.31,-0.495
0.819,0.318,-0.491
0.819,0.316,-0.5
0.807,0.312,-0.503
0.819,0.311,-0.499
0.822,0.31,-0.51
0.815,0.308,-0.504
0.813,0.317,-0.504
0.82,0.318,-0.51
0.822,0.315,-0.509
0.82,0.319,-0.516
0.816,0.323,-0.515
0.825,0.327,-0.521
0.821,0.326,-0.514
0.82,0.322,-0.523
0.823,0.325,-0.519
0.824,0.334,-0.524
0.818,0.327,-0.516
0.823,0.33,-0.517
0.825,0.33,-0.513
0.824,0.33,-0.517
0.825,0.33,-0.531
0.824,0.329,-0.525
0.824,0.336,-0.532
0.827,0.337,-0.524
0.839,0.343,-0.531
0.83,0.347,-0.527
0.83,0.334,-0.535
0.831,0.348,-0.524
0.835,0.35,-0.533
0.831,0.345,-0.534
0.829,0.342,-0.535
0.834,0.352,-0.532
0.837,0.346,-0.542
0.839,0.349,-0.549
0.834,0.351,-0.534
0.837,0.355,-0.538
0.844,0.361,-0.546
0.835,0.358,-0.541
0.838,0.356,-0.546
0.837,0.36,-0.542
0.84,0.357,-0.548
0.842,0.356,-0.558
0.84,0.362,-0.558
0.843,0.362,-0.553
0.84,0.368,-0.558
0.844,0.368,-0.556
0.847,0.369,-0.562
0.845,0.364,-0.555
0.842,0.367,-0.567
0.852,0.372,-0.565
0.848,0.377,-0.57
0.853,0.375,-0.569
0.846,0.388,-0.583
0.847,0.382,-0.578
0.854,0.39,-0.584
0.856,0.389,-0.589
0.855,0.401,-0.591
0.861,0.396,-0.585
0.863,0.402,-0.591
0.862,0.407,-0.592
0.867,0.411,-0.585
0.87,0.416,-0.594
0.869,0.422,-0.591
0.88,0.421,-0.607
0.876,0.426,-0.606
0.881,0.433,-0.616
0.878,0.439,-0.61
0.879,0.44,-0.617
0.878,0.448,-0.615
0.882,0.445,-0.621
0.877,0.46,-0.624
0.882,0.466,-0.625
0.886,0.467,-0.63
0.885,0.479,-0.629
0.887,0.479,-0.64
0.888,0.489,-0.635
0.889,0.497,-0.651
0.891,0.505,-0.65
0.886,0.508,-0.642
0.886,0.514,-0.65
0.887,0.521,-0.65
0.883,0.532,-0.652
0.889,0.535,-0.646
0.894,0.534,-0.654
0.894,0.545,-0.656
0.893,0.556,-0.655
0.886,0.557,-0.651
0.894,0.571,-0.654
0.893,0.573,-0.658
0.89,0.585,-0.655
0.89,0.587,-0.651
0.894,0.601,-0.66
0.898,0.607,-0.655
0.9,0.614,-0.655
0.903,0.612,-0.658
0.904,0.621,-0.652
0.909,0.63,-0.653
0.902,0.629,-0.66
0.899,0.639,-0.657
0.906,0.64,-0.65
0.909,0.65,-0.653
0.909,0.653,-0.648
0.904,0.66,-0.653
0.898,0.661,-0.638
0.904,0.657,-0.648
0.888,0.668,-0.653
0.906,0.672,-0.654
0.905,0.681,-0.641
0.904,0.683,-0.645
0.903,0.682,-0.644
0.902,0.693,-0.646
0.906,0.69,-0.645
0.907,0.7,-0.653
0.906,0.701,-0.644
0.912,0.713,-0.635
0.916,0.717,-0.629
0.915,0.715,-0.629
0.91,0.728,-0.63
0.906,0.737,-0.629
0.913,0.739,-0.631
0.911,0.748,-0.631
0.91,0.737,-0.611
0.911,0.753,-0.61
0.917,0.745,-0.616
0.912,0.76,-0.605
0.918,0.766,-0.604
0.909,0.764,-0.605
0.917,0.768,-0.601
0.926,0.766,-0.606
0.925,0.765,-0.596
0.923,0.77,-0.593
0.92,0.773,-0.591
0.919,0.78,-0.588
0.925,0.776,-0.583
0.917,0.779,-0.585
0.92,0.786,-0.586
0.923,0.783,-0.584
0.922,0.785,-0.583
0.926,0.791,-0.593
0.925,0.794,-0.58
0.931,0.791,-0.586
0.928,0.79,-0.57
0.924,0.793,-0.571
0.926,0.801,-0.567
0.93,0.798,-0.568
0.925,0.802,-0.565
0.92,0.8,-0.563
0.93,0.805,-0.569
0.925,0.802,-0.546
0.927,0.799,-0.559
0.925,0.798,-0.559
0.934,0.801,-0.546
0.931,0.806,-0.551
0.928,0.804,-0.549
0.934,0.8,-0.542
0.927,0.807,-0.533
0.929,0.799,-0.522
0.931,0.806,-0.529
0.923,0.799,-0.533
0.933,0.805,-0.534
0.924,0.8,-0.522
0.926,0.804,-0.523
0.937,0.802,-0.516
0.932,0.805,-0.525
0.922,0.807,-0.511
0.939,0.804,-0.521
0.928,0.802,-0.522
0.937,0.805,-0.518
0.936,0.798,-0.513
0.93,0.803,-0.515
0.93,0.804,-0.506
0.928,0.805,-0.496
0.935,0.8,-0.49
0.933,0.797,-0.493
0.933,0.793,-0.483
0.937,0.793,-0.482
0.931,0.787,-0.492
0.932,0.792,-0.496
0.927,0.791,-0.494
0.933,0.79,-0.485
0.929,0.787,-0.482
0.931,0.784,-0.481
0.933,0.787,-0.47
0.973,0.78,-0.482
0.929,0.779,-0.495
0.929,0.774,-0.482
0.931,0.782,-0.472
0.93,0.766,-0.474
0.932,0.771,-0.463
0.942,0.773,-0.463
0.932,0.772,-0.466
0.939,0.768,-0.454
0.935,0.764,-0.457
0.934,0.76,-0.449
0.938,0.767,-0.456
0.938,0.763,-0.451
0.932,0.756,-0.455
0.937,0.758,-0.451
0.935,0.757,-0.449
0.93,0.754,-0.447
0.925,0.744,-0.443
0.93,0.745,-0.439
0.927,0.745,-0.435
0.937,0.735,-0.438
0.932,0.737,-0.436
0.928,0.741,-0.429
0.932,0.74,-0.441
0.934,0.731,-0.435
0.933,0.727,-0.419
0.923,0.719,-0.422
0.929,0.716,-0.429
0.916,0.718,-0.428
0.924,0.709,-0.43
0.924,0.7,-0.419
0.919,0.702,-0.421
0.922,0.694,-0.41
0.916,0.69,-0.411
0.923,0.69,-0.427
0.92,0.683,-0.416
0.92,0.681,-0.414
0.92,0.677,-0.404
0.92,0.668,-0.41
0.92,0.666,-0.41
0.915,0.659,-0.405
0.911,0.658,-0.402
0.918,0.655,-0.404
0.918,0.642,-0.396
0.916,0.649,-0.403
0.922,0.634,-0.39
0.915,0.629,-0.396
0.903,0.628,-0.391
0.91,0.63,-0.401
0.906,0.618,-0.391
0.904,0.613,-0.401
0.91,0.61,-0.387
0.909,0.609,-0.394
0.913,0.604,-0.387
0.906,0.594,-0.401
0.911,0.592,-0.397
0.895,0.585,-0.396
0.905,0.579,-0.383
0.904,0.581,-0.392
0.9,0.576,-0.391
0.898,0.572,-0.392
0.897,0.569,-0.385
0.902,0.562,-0.385
0.902,0.554,-0.377
0.892,0.554,-0.381
0.894,0.55,-0.387
0.894,0.548,-0.382
0.897,0.538,-0.386
0.895,0.532,-0.376
0.901,0.534,-0.374
0.894,0.53,-0.382
0.895,0.53,-0.37
0.89,0.514,-0.379
0.895,0.519,-0.376
0.897,0.515,-0.382
0.881,0.512,-0.373
0.887,0.508,-0.375
0.884,0.505,-0.375
0.885,0.497,-0.375
0.889,0.5,-0.371
0.885,0.49,-0.373
0.883,0.499,-0.374
0.879,0.49,-0.381
0.887,0.485,-0.367
0.88,0.48,-0.365
0.883,0.476,-0.379
0.878,0.468,-0.373
0.875,0.472,-0.383
0.88,0.464,-0.387
0.879,0.46,-0.382
0.877,0.456,-0.383
0.871,0.452,-0.384
0.877,0.448,-0.379
0.875,0.443,-0.388
0.87,0.44,-0.39
0.874,0.437,-0.387
0.871,0.431,-0.388
0.871,0.431,-0.382
0.87,0.429,-0.381
0.878,0.431,-0.391
0.871,0.417,-0.379
0.874,0.415,-0.382
0.871,0.415,-0.389
0.869,0.402,-0.403
0.867,0.409,-0.386
0.86,0.401,-0.388
0.866,0.4,-0.389
0.862,0.398,-0.392
0.86,0.393,-0.387
0.854,0.388,-0.388
0.857,0.386,-0.391
0.848,0.382,-0.386
0.852,0.381,-0.399
0.857,0.375,-0.396
0.85,0.374,-0.394
0.851,0.37,-0.395
0.853,0.369,-0.398
0.849,0.364,-0.399
0.849,0.361,-0.405
0.847,0.355,-0.403
0.849,0.355,-0.404
0.847,0.355,-0.408
0.846,0.356,-0.409
0.848,0.348,-0.398
0.844,0.348,-0.417
0.836,0.346,-0.413
0.841,0.346,-0.406
0.842,0.344,-0.414
0.849,0.341,-0.409
0.842,0.339,-0.408
0.841,0.339,-0.42
0.84,0.338,-0.417
0.839,0.336,-0.445
0.842,0.336,-0.417
0.836,0.332,-0.416
0.835,0.327,-0.431
0.84,0.325,-0.422
0.841,0.324,-0.425
0.831,0.328,-0.428
0.836,0.325,-0.418
0.834,0.324,-0.426
0.839,0.325,-0.437
0.835,0.329,-0.425
0.833,0.319,-0.435
0.838,0.317,-0.432
0.832,0.32,-0.436
0.827,0.315,-0.444
0.821,0.319,-0.444
0.825,0.314,-0.443
0.827,0.313,-0.434
0.827,0.315,-0.442
0.827,0.318,-0.441
0.821,0.316,-0.437
0.828,0.32,-0.45
0.82,0.322,-0.447
0.829,0.316,-0.452
0.825,0.322,-0.449
0.822,0.317,-0.449
0.824,0.314,-0.46
0.824,0.314,-0.452
0.821,0.319,-0.452
0.828,0.315,-0.449
0.821,0.309,-0.46
0.815,0.315,-0.453
0.818,0.309,-0.465
0.821,0.309,-0.462
0.816,0.31,-0.464
0.812,0.308,-0.466
0.816,0.31,-0.471
0.819,0.312,-0.469
0.818,0.309,-0.465
0.814,0.309,-0.48
0.853,0.309,-0.468
0.821,0.308,-0.467
0.816,0.308,-0.464
0.822,0.308,-0.483
0.816,0.305,-0.474
0.816,0.3,-0.487
0.824,0.307,-0.485
0.821,0.305,-0.487
0.82,0.317,-0.475
0.814,0.317,-0.488
0.821,0.312,-0.481
0.827,0.312,-0.487
0.821,0.322,-0.493
0.819,0.308,-0.495
0.813,0.316,-0.485
0.819,0.314,-0.491
0.817,0.311,-0.494
0.816,0.318,-0.485
0.824,0.317,-0.498
0.818,0.315,-0.493
0.815,0.317,-0.488
0.815,0.315,-0.5
0.82,0.319,-0.505
0.818,0.318,-0.504
0.812,0.319,-0.504
0.823,0.325,-0.496
0.808,0.32,-0.493
0.812,0.316,-0.505
0.812,0.32,-0.501
0.816,0.314,-0.514
0.821,0.316,-0.505
0.816,0.321,-0.517
0.823,0.329,-0.515
0.829,0.327,-0.506
0.816,0.327,-0.505
0.821,0.325,-0.514
0.818,0.321,-0.523
0.822,0.325,-0.517
0.824,0.333,-0.528
0.824,0.327,-0.519
0.822,0.335,-0.506
0.826,0.331,-0.506
0.828,0.336,-0.526
0.822,0.333,-0.535
0.829,0.338,-0.517
0.852,0.324,-0.524
0.841,0.328,-0.517
0.829,0.334,-0.524
0.83,0.332,-0.526
0.824,0.325,-0.523
0.816,0.334,-0.529
0.822,0.327,-0.531
0.817,0.328,-0.532
0.818,0.325,-0.525
0.819,0.322,-0.537
0.81,0.314,-0.542
0.822,0.317,-0.545
0.814,0.316,-0.54
0.811,0.319,-0.543
0.815,0.309,-0.54
0.815,0.315,-0.551
0.808,0.314,-0.553
0.809,0.31,-0.561
0.805,0.317,-0.561
0.808,0.316,-0.559
0.812,0.307,-0.565
0.809,0.31,-0.539
0.81,0.313,-0.574
0.816,0.304,-0.57
0.819,0.306,-0.569
0.818,0.31,-0.587
0.818,0.307,-0.583
0.815,0.315,-0.587
0.813,0.31,-0.585
0.816,0.323,-0.599
0.814,0.316,-0.593
0.806,0.321,-0.599
0.815,0.321,-0.611
0.81,0.321,-0.616
0.815,0.33,-0.614
0.808,0.326,-0.625
0.811,0.341,-0.621
0.811,0.344,-0.64
0.807,0.351,-0.637
0.813,0.351,-0.649
0.816,0.36,-0.65
0.821,0.374,-0.653
0.821,0.379,-0.664
0.821,0.392,-0.679
0.823,0.391,-0.673
0.828,0.409,-0.689
0.823,0.413,-0.698
0.825,0.422,-0.687
0.83,0.444,-0.706
0.836,0.455,-0.709
0.839,0.471,-0.713
0.833,0.483,-0.722
0.837,0.503,-0.729
0.835,0.52,-0.729
0.842,0.523,-0.73
0.849,0.537,-0.736
0.844,0.551,-0.731
0.852,0.56,-0.735
0.854,0.571,-0.74
0.857,0.585,-0.734
0.859,0.603,-0.75
0.854,0.61,-0.735
0.857,0.629,-0.733
0.858,0.635,-0.743
0.862,0.651,-0.739
0.861,0.656,-0.724
0.865,0.671,-0.74
0.86,0.678,-0.736
0.862,0.687,-0.731
0.861,0.698,-0.724
0.867,0.699,-0.724
0.861,0.708,-0.719
0.871,0.721,-0.708
0.867,0.73,-0.716
0.87,0.736,-0.708
0.873,0.745,-0.711
0.878,0.752,-0.712
0.868,0.757,-0.694
0.874,0.766,-0.704
0.875,0.768,-0.697
0.882,0.779,-0.699
0.877,0.773,-0.698
0.875,0.777,-0.701
0.871,0.781,-0.693
0.877,0.788,-0.696
0.888,0.793,-0.688
0.88,0.804,-0.688
0.872,0.806,-0.686
0.883,0.811,-0.679
0.883,0.813,-0.669
0.887,0.823,-0.681
0.89,0.828,-0.678
0.879,0.831,-0.673
0.889,0.833,-0.667
0.883,0.836,-0.67
0.884,0.852,-0.666
0.885,0.853,-0.667
0.891,0.857,-0.661
0.891,0.862,-0.649
0.888,0.858,-0.652
0.888,0.865,-0.656
0.89,0.871,-0.653
0.896,0.877,-0.647
0.898,0.89,-0.644
0.902,0.895,-0.64
0.892,0.893,-0.626
0.899,0.904,-0.636
0.904,0.906,-0.627
0.899,0.91,-0.624
0.899,0.902,-0.63
0.909,0.912,-0.619
0.911,0.921,-0.617
0.908,0.925,-0.617
0.909,0.925,-0.614
0.913,0.934,-0.603
0.914,0.939,-0.613
0.915,0.939,-0.605
0.911,0.937,-0.605
0.908,0.944,-0.599
0.912,0.942,-0.6
0.916,0.943,-0.59
0.915,0.947,-0.582
0.912,0.945,-0.575
0.918,0.949,-0.576
0.91,0.956,-0.576
0.916,0.954,-0.576
0.909,0.947,-0.57
0.914,0.954,-0.568
0.918,0.957,-0.561
0.922,0.956,-0.558
0.92,0.954,-0.555
0.917,0.957,-0.563
0.915,0.954,-0.548
0.92,0.956,-0.552
0.92,0.96,-0.546
0.919,0.96,-0.548
0.922,0.969,-0.532
0.918,0.961,-0.54
0.924,0.96,-0.533
0.928,0.969,-0.54
0.924,0.957,-0.53
0.924,0.956,-0.535
0.919,0.958,-0.524
0.918,0.964,-0.527
0.921,0.96,-0.521
0.927,0.962,-0.525
0.93,0.957,-0.52
0.928,0.957,-0.514
0.924,0.958,-0.523
0.924,0.959,-0.506
0.928,0.958,-0.511
0.928,0.957,-0.51
0.926,0.957,-0.494
0.925,0.953,-0.497
0.926,0.948,-0.505
0.926,0.951,-0.487
0.929,0.951,-0.493
0.93,0.951,-0.489
0.931,0.947,-0.476
0.925,0.944,-0.483
0.928,0.944,-0.485
0.928,0.941,-0.483
0.933,0.939,-0.476
0.935,0.943,-0.475
0.924,0.937,-0.465
0.934,0.94,-0.47
0.924,0.931,-0.465
0.93,0.936,-0.461
0.925,0.925,-0.455
0.93,0.913,-0.453
0.928,0.917,-0.433
0.934,0.918,-0.441
0.921,0.914,-0.435
0.923,0.902,-0.433
0.93,0.91,-0.432
0.927,0.9,-0.421
0.925,0.894,-0.434
0.93,0.892,-0.416
0.928,0.888,-0.419
0.919,0.882,-0.409
0.927,0.882,-0.405
0.923,0.877,-0.418
0.915,0.873,-0.408
0.925,0.863,-0.411
0.924,0.863,-0.402
0.924,0.849,-0.396
0.921,0.852,-0.393
0.926,0.849,-0.379
0.927,0.843,-0.386
0.921,0.839,-0.384
0.919,0.839,-0.382
0.923,0.833,-0.377
0.924,0.828,-0.385
0.924,0.827,-0.38
0.917,0.82,-0.378
0.915,0.818,-0.376
0.918,0.804,-0.37
0.914,0.8,-0.37
0.913,0.804,-0.366
0.916,0.794,-0.371
0.915,0.791,-0.359
0.905,0.783,-0.363
0.91,0.777,-0.355
0.906,0.773,-0.347
0.912,0.77,-0.351
0.91,0.762,-0.353
0.91,0.764,-0.348
0.907,0.758,-0.344
0.905,0.749,-0.354
0.911,0.754,-0.342
0.91,0.747,-0.346
0.908,0.729,-0.337
0.902,0.725,-0.336
0.904,0.721,-0.333
0.904,0.717,-0.339
0.906,0.713,-0.327
0.914,0.704,-0.339
0.899,0.699,-0.33
0.902,0.689,-0.326
