data1,data2,data3
0.689,0.179,-0.646
0.686,0.191,-0.647
0.682,0.202,-0.652
0.688,0.204,-0.659
0.692,0.201,-0.665
0.688,0.217,-0.667
0.692,0.223,-0.669
0.693,0.231,-0.666
0.695,0.239,-0.675
0.692,0.254,-0.683
0.691,0.264,-0.68
0.695,0.273,-0.684
0.691,0.272,-0.695
0.699,0.287,-0.683
0.699,0.293,-0.685
0.706,0.302,-0.702
0.703,0.312,-0.696
0.694,0.32,-0.708
0.704,0.333,-0.708
0.707,0.336,-0.701
0.707,0.344,-0.703
0.701,0.347,-0.709
0.71,0.356,-0.713
0.712,0.362,-0.707
0.711,0.379,-0.717
0.72,0.39,-0.715
0.716,0.393,-0.719
0.708,0.4,-0.714
0.716,0.415,-0.727
0.723,0.424,-0.727
0.718,0.432,-0.731
0.718,0.439,-0.736
0.723,0.444,-0.736
0.724,0.454,-0.735
0.728,0.467,-0.732
0.728,0.464,-0.736
0.72,0.482,-0.74
0.721,0.491,-0.734
0.725,0.501,-0.742
0.726,0.501,-0.734
0.739,0.509,-0.745
0.729,0.523,-0.748
0.731,0.525,-0.75
0.735,0.536,-0.742
0.731,0.542,-0.747
0.736,0.553,-0.747
0.735,0.559,-0.743
0.742,0.564,-0.734
0.743,0.574,-0.746
0.746,0.583,-0.737
0.743,0.599,-0.749
0.749,0.605,-0.747
0.742,0.613,-0.749
0.746,0.626,-0.748
0.749,0.632,-0.753
0.759,0.64,-0.752
0.759,0.645,-0.745
0.757,0.656,-0.748
0.762,0.665,-0.747
0.759,0.683,-0.738
0.762,0.688,-0.746
0.764,0.697,-0.753
0.766,0.705,-0.72
0.766,0.715,-0.741
0.769,0.734,-0.741
0.775,0.728,-0.747
0.774,0.747,-0.735
0.776,0.755,-0.747
0.781,0.759,-0.74
0.78,0.77,-0.735
0.788,0.778,-0.738
0.784,0.783,-0.738
0.783,0.797,-0.735
0.784,0.811,-0.744
0.789,0.821,-0.737
0.79,0.822,-0.728
0.788,0.832,-0.728
0.79,0.849,-0.737
0.804,0.851,-0.741
0.796,0.859,-0.721
0.799,0.872,-0.73
0.795,0.88,-0.724
0.796,0.881,-0.717
0.806,0.892,-0.721
0.799,0.896,-0.711
0.805,0.9,-0.716
0.805,0.914,-0.718
0.81,0.913,-0.722
0.807,0.925,-0.71
0.803,0.937,-0.712
0.8,0.938,-0.716
0.808,0.942,-0.703
0.809,0.958,-0.699
0.813,0.953,-0.698
0.813,0.959,-0.692
0.819,0.974,-0.697
0.816,0.973,-0.696
0.818,0.98,-0.692
0.828,0.986,-0.694
0.822,0.985,-0.688
0.825,0.992,-0.691
0.824,1.004,-0.688
0.832,1.004,-0.672
0.826,1.003,-0.684
0.832,1.009,-0.68
0.827,1.019,-0.673
0.834,1.022,-0.675
0.83,1.024,-0.663
0.832,1.027,-0.659
0.835,1.028,-0.668
0.838,1.037,-0.657
0.842,1.042,-0.658
0.84,1.044,-0.67
0.841,1.043,-0.649
0.846,1.044,-0.659
0.842,1.051,-0.638
0.849,1.055,-0.649
0.84,1.064,-0.641
0.847,1.066,-0.635
0.841,1.07,-0.634
0.845,1.073,-0.621
0.844,1.073,-0.626
0.849,1.078,-0.616
0.844,1.079,-0.609
0.849,1.083,-0.609
0.851,1.089,-0.606
0.854,1.091,-0.601
0.852,1.089,-0.597
0.858,1.092,-0.631
0.858,1.092,-0.59
0.864,1.094,-0.593
0.858,1.095,-0.584
0.86,1.1,-0.581
0.856,1.091,-0.578
0.865,1.1,-0.58
0.867,1.107,-0.563
0.861,1.105,-0.567
0.858,1.097,-0.561
0.86,1.098,-0.548
0.868,1.098,-0.545
0.866,1.105,-0.545
0.864,1.09,-0.546
0.871,1.098,-0.529
0.865,1.097,-0.519
0.869,1.099,-0.519
0.868,1.092,-0.524
0.876,1.102,-0.518
0.865,1.089,-0.517
0.87,1.087,-0.503
0.875,1.092,-0.502
0.879,1.088,-0.495
0.873,1.087,-0.49
0.873,1.082,-0.492
0.87,1.076,-0.494
0.883,1.082,-0.483
0.879,1.079,-0.477
0.877,1.075,-0.473
0.876,1.083,-0.473
0.88,1.073,-0.469
0.879,1.068,-0.459
0.884,1.072,-0.463
0.878,1.067,-0.451
0.878,1.066,-0.445
0.878,1.055,-0.44
0.874,1.059,-0.439
0.875,1.05,-0.441
0.877,1.049,-0.422
0.875,1.044,-0.428
0.881,1.042,-0.411
0.875,1.031,-0.422
0.881,1.025,-0.415
0.877,1.025,-0.405
0.878,1.015,-0.404
0.873,1.018,-0.401
0.878,1.006,-0.393
0.875,1.004,-0.393
0.88,0.993,-0.388
0.875,0.99,-0.384
0.88,0.985,-0.383
0.875,0.975,-0.369
0.87,0.973,-0.369
0.877,0.961,-0.362
0.87,0.951,-0.351
0.87,0.946,-0.36
0.871,0.929,-0.34
0.865,0.929,-0.344
0.871,0.928,-0.334
0.866,0.913,-0.347
0.86,0.909,-0.328
0.876,0.906,-0.333
0.877,0.894,-0.324
0.866,0.881,-0.321
0.871,0.867,-0.309
0.867,0.865,-0.316
0.865,0.858,-0.319
0.828,0.849,-0.312
0.867,0.839,-0.303
0.859,0.84,-0.298
0.859,0.837,-0.298
0.854,0.818,-0.298
0.859,0.816,-0.293
0.852,0.794,-0.299
0.85,0.786,-0.3
0.856,0.785,-0.304
0.85,0.77,-0.287
0.849,0.765,-0.295
0.842,0.748,-0.285
0.847,0.735,-0.283
0.84,0.726,-0.279
0.842,0.712,-0.292
0.836,0.699,-0.292
0.837,0.691,-0.295
0.829,0.681,-0.289
0.827,0.676,-0.288
0.822,0.661,-0.29
0.822,0.654,-0.288
0.821,0.648,-0.296
0.823,0.633,-0.295
0.822,0.629,-0.278
0.825,0.622,-0.303
0.817,0.624,-0.302
0.808,0.605,-0.3
0.813,0.597,-0.303
0.807,0.593,-0.309
0.807,0.581,-0.307
0.796,0.582,-0.308
0.806,0.574,-0.305
0.802,0.569,-0.309
0.8,0.569,-0.315
0.796,0.566,-0.315
0.802,0.559,-0.323
0.792,0.557,-0.32
0.796,0.552,-0.313
0.793,0.557,-0.313
0.788,0.551,-0.316
0.788,0.547,-0.327
0.794,0.546,-0.325
0.788,0.545,-0.325
0.791,0.532,-0.328
0.789,0.53,-0.327
0.783,0.53,-0.336
0.794,0.526,-0.32
0.787,0.531,-0.329
0.788,0.516,-0.334
0.786,0.521,-0.332
0.788,0.516,-0.321
0.783,0.519,-0.316
0.787,0.516,-0.311
0.788,0.498,-0.317
0.79,0.498,-0.314
0.791,0.494,-0.32
0.781,0.495,-0.302
0.786,0.486,-0.313
0.787,0.493,-0.316
0.784,0.491,-0.303
0.788,0.485,-0.312
0.792,0.482,-0.309
0.781,0.471,-0.31
0.782,0.476,-0.3
0.778,0.47,-0.297
0.78,0.465,-0.296
0.787,0.462,-0.292
0.783,0.451,-0.298
0.783,0.441,-0.292
0.784,0.44,-0.286
0.784,0.431,-0.287
0.775,0.424,-0.293
0.782,0.416,-0.286
0.777,0.413,-0.29
0.782,0.405,-0.28
0.777,0.397,-0.287
0.778,0.39,-0.283
0.781,0.382,-0.283
0.777,0.365,-0.282
0.779,0.36,-0.275
0.774,0.345,-0.277
0.766,0.334,-0.276
0.763,0.324,-0.278
0.768,0.319,-0.278
0.762,0.308,-0.275
0.764,0.298,-0.274
0.765,0.285,-0.262
0.759,0.278,-0.275
0.759,0.274,-0.275
0.761,0.253,-0.282
0.758,0.247,-0.291
0.75,0.242,-0.284
0.754,0.236,-0.283
0.75,0.222,-0.275
0.75,0.215,-0.293
0.749,0.207,-0.286
0.754,0.202,-0.285
0.74,0.188,-0.279
0.746,0.18,-0.28
0.741,0.173,-0.286
0.738,0.168,-0.304
0.738,0.157,-0.289
0.739,0.155,-0.305
0.733,0.143,-0.306
0.732,0.139,-0.31
0.726,0.132,-0.314
0.73,0.119,-0.309
0.714,0.117,-0.31
0.722,0.108,-0.32
0.721,0.102,-0.312
0.724,0.092,-0.321
0.712,0.094,-0.325
0.721,0.084,-0.334
0.726,0.087,-0.329
0.721,0.08,-0.332
0.717,0.075,-0.342
0.713,0.076,-0.348
0.711,0.065,-0.346
0.711,0.063,-0.347
0.71,0.062,-0.341
0.745,0.051,-0.352
0.709,0.055,-0.35
0.703,0.045,-0.362
0.701,0.047,-0.366
0.705,0.044,-0.368
0.707,0.039,-0.368
0.708,0.032,-0.366
0.704,0.041,-0.378
0.705,0.03,-0.384
0.702,0.026,-0.384
0.702,0.024,-0.381
0.697,0.023,-0.39
0.695,0.018,-0.405
0.703,0.014,-0.403
0.697,0.016,-0.413
0.696,0.017,-0.416
0.695,0.019,-0.423
0.703,0.016,-0.416
0.7,0.016,-0.432
0.695,0.01,-0.426
0.695,0.01,-0.427
0.692,0.009,-0.448
0.695,0.017,-0.446
0.694,0.013,-0.464
0.691,0.001,-0.456
0.691,0.008,-0.471
0.692,0.007,-0.463
0.695,0.017,-0.478
0.697,0.013,-0.474
0.693,0.015,-0.49
0.68,0.01,-0.494
0.686,0.025,-0.488
0.687,0.026,-0.502
0.692,0.026,-0.504
0.689,0.026,-0.514
0.689,0.031,-0.506
0.689,0.024,-0.512
0.691,0.039,-0.527
0.691,0.04,-0.526
0.688,0.039,-0.534
0.688,0.041,-0.532
0.682,0.046,-0.545
0.681,0.054,-0.547
0.688,0.058,-0.551
0.68,0.064,-0.554
0.688,0.066,-0.563
0.68,0.074,-0.565
0.682,0.075,-0.564
0.685,0.082,-0.574
0.679,0.085,-0.581
0.686,0.088,-0.573
0.689,0.091,-0.583
0.68,0.099,-0.595
0.68,0.099,-0.594
0.685,0.106,-0.585
0.688,0.12,-0.593
0.685,0.115,-0.616
0.688,0.119,-0.606
0.686,0.125,-0.609
0.683,0.135,-0.618
0.691,0.134,-0.621
0.685,0.146,-0.623
0.69,0.151,-0.628
0.683,0.155,-0.643
0.687,0.158,-0.634
0.683,0.163,-0.643
0.688,0.171,-0.643
0.691,0.175,-0.643
0.691,0.18,-0.644
0.694,0.156,-0.653
0.69,0.198,-0.642
0.697,0.202,-0.646
0.697,0.201,-0.655
0.691,0.211,-0.66
0.692,0.208,-0.669
0.695,0.211,-0.669
0.69,0.23,-0.659
0.694,0.234,-0.676
0.697,0.236,-0.673
0.693,0.244,-0.67
0.69,0.252,-0.674
0.694,0.261,-0.665
0.701,0.272,-0.69
0.697,0.275,-0.681
0.702,0.274,-0.689
0.7,0.287,-0.687
0.698,0.287,-0.688
0.707,0.301,-0.688
0.704,0.307,-0.693
0.698,0.315,-0.693
0.705,0.322,-0.704
0.7,0.323,-0.71
0.702,0.339,-0.702
0.709,0.338,-0.707
0.715,0.344,-0.699
0.711,0.353,-0.71
0.704,0.367,-0.708
0.708,0.369,-0.717
0.711,0.38,-0.724
0.712,0.388,-0.724
0.71,0.392,-0.712
0.707,0.403,-0.722
0.711,0.407,-0.727
0.713,0.418,-0.72
0.709,0.419,-0.721
0.708,0.429,-0.721
0.713,0.437,-0.723
0.708,0.447,-0.736
0.712,0.454,-0.729
0.713,0.465,-0.728
0.714,0.481,-0.728
0.721,0.491,-0.733
0.724,0.503,-0.728
0.716,0.51,-0.734
0.723,0.519,-0.729
0.733,0.529,-0.736
0.727,0.537,-0.742
0.731,0.552,-0.745
0.736,0.557,-0.746
0.741,0.574,-0.741
0.743,0.581,-0.747
0.737,0.599,-0.747
0.744,0.611,-0.736
0.745,0.616,-0.75
0.743,0.632,-0.746
0.741,0.638,-0.751
0.751,0.65,-0.742
0.755,0.659,-0.752
0.76,0.673,-0.744
0.757,0.688,-0.742
0.761,0.691,-0.746
0.757,0.701,-0.738
0.764,0.715,-0.755
0.768,0.716,-0.756
0.762,0.732,-0.742
0.766,0.743,-0.753
0.77,0.755,-0.745
0.774,0.766,-0.745
0.777,0.773,-0.743
0.784,0.787,-0.747
0.782,0.797,-0.744
0.781,0.803,-0.74
0.78,0.808,-0.739
0.787,0.819,-0.743
0.796,0.829,-0.739
0.791,0.838,-0.735
0.786,0.843,-0.729
0.792,0.859,-0.74
0.788,0.866,-0.736
0.795,0.869,-0.724
0.797,0.878,-0.728
0.802,0.887,-0.727
0.798,0.893,-0.717
0.797,0.91,-0.713
0.796,0.913,-0.715
0.795,0.92,-0.707
0.801,0.931,-0.707
0.807,0.934,-0.709
0.8,0.943,-0.709
0.802,0.943,-0.712
0.814,0.948,-0.704
0.806,0.949,-0.701
0.809,0.957,-0.708
0.817,0.966,-0.708
0.813,0.971,-0.701
0.818,0.975,-0.696
0.818,0.975,-0.702
0.823,0.978,-0.693
0.826,0.986,-0.688
0.818,0.987,-0.688
0.817,0.997,-0.692
0.828,0.999,-0.687
0.828,1.0,-0.686
0.824,1.01,-0.677
0.83,1.009,-0.681
0.829,1.015,-0.672
0.83,1.017,-0.667
0.83,1.025,-0.67
0.832,1.025,-0.663
0.837,1.032,-0.657
0.837,1.034,-0.66
0.844,1.037,-0.667
0.84,1.036,-0.658
0.84,1.05,-0.664
0.839,1.053,-0.66
0.846,1.058,-0.656
0.845,1.053,-0.651
0.841,1.058,-0.651
0.85,1.063,-0.638
0.846,1.069,-0.631
0.854,1.075,-0.627
0.854,1.08,-0.626
0.859,1.082,-0.621
0.858,1.081,-0.602
0.86,1.088,-0.608
0.856,1.088,-0.595
0.856,1.096,-0.595
0.854,1.094,-0.593
0.858,1.093,-0.583
0.856,1.097,-0.577
0.865,1.092,-0.584
0.858,1.094,-0.567
0.859,1.099,-0.57
0.863,1.101,-0.554
0.865,1.106,-0.561
0.866,1.104,-0.549
0.871,1.101,-0.552
0.871,1.109,-0.54
0.871,1.107,-0.536
0.87,1.101,-0.531
0.881,1.105,-0.532
0.866,1.104,-0.527
0.87,1.105,-0.514
0.87,1.1,-0.512
0.873,1.099,-0.506
0.87,1.098,-0.503
0.876,1.095,-0.499
0.875,1.096,-0.487
0.883,1.089,-0.501
0.874,1.089,-0.486
0.872,1.084,-0.475
0.877,1.083,-0.469
0.897,1.073,-0.457
0.89,1.065,-0.459
0.89,1.052,-0.455
0.891,1.045,-0.449
0.896,1.059,-0.459
0.89,1.042,-0.457
0.892,1.028,-0.46
0.902,0.999,-0.459
0.861,0.97,-0.444
0.9,0.953,-0.46
0.906,0.923,-0.455
0.902,0.912,-0.463
0.909,0.882,-0.458
0.905,0.864,-0.45
0.913,0.837,-0.458
0.913,0.814,-0.464
0.91,0.798,-0.459
0.917,0.769,-0.455
0.916,0.739,-0.466
0.915,0.72,-0.456
0.909,0.705,-0.454
0.912,0.684,-0.451
0.91,0.652,-0.461
0.91,0.635,-0.456
0.906,0.625,-0.455
0.904,0.611,-0.46
0.895,0.589,-0.451
0.891,0.578,-0.464
0.894,0.568,-0.457
0.889,0.553,-0.46
0.891,0.537,-0.465
0.882,0.525,-0.468
0.888,0.513,-0.464
0.88,0.51,-0.478
0.88,0.498,-0.486
0.868,0.49,-0.484
0.869,0.477,-0.495
0.87,0.471,-0.495
0.861,0.471,-0.492
0.861,0.464,-0.512
0.857,0.456,-0.515
0.861,0.456,-0.505
0.86,0.461,-0.51
0.86,0.456,-0.519
0.861,0.455,-0.52
0.854,0.441,-0.53
0.86,0.442,-0.534
0.856,0.434,-0.536
0.856,0.43,-0.541
0.859,0.435,-0.544
0.864,0.422,-0.549
0.863,0.43,-0.544
0.859,0.427,-0.561
0.856,0.426,-0.562
0.856,0.418,-0.569
0.861,0.416,-0.568
0.861,0.409,-0.569
0.863,0.413,-0.576
0.863,0.412,-0.577
0.859,0.403,-0.588
0.863,0.398,-0.585
0.863,0.396,-0.587
0.862,0.401,-0.598
0.861,0.396,-0.607
0.861,0.403,-0.592
0.858,0.394,-0.61
0.86,0.394,-0.607
0.868,0.398,-0.617
0.861,0.399,-0.617
0.869,0.396,-0.627
0.871,0.401,-0.629
0.879,0.401,-0.626
0.874,0.405,-0.646
0.869,0.399,-0.64
0.869,0.393,-0.657
0.873,0.407,-0.658
0.873,0.412,-0.671
0.874,0.408,-0.667
0.867,0.42,-0.68
0.868,0.421,-0.679
0.872,0.427,-0.688
0.865,0.435,-0.693
0.867,0.444,-0.697
0.865,0.45,-0.699
0.866,0.454,-0.703
0.868,0.464,-0.713
0.876,0.478,-0.725
0.875,0.479,-0.724
0.874,0.503,-0.728
0.869,0.513,-0.736
0.879,0.524,-0.739
0.879,0.542,-0.748
0.877,0.542,-0.746
0.878,0.561,-0.744
0.882,0.575,-0.747
0.881,0.594,-0.746
0.876,0.608,-0.743
0.876,0.616,-0.741
0.874,0.628,-0.748
0.886,0.64,-0.743
0.878,0.657,-0.731
0.889,0.678,-0.734
0.892,0.687,-0.737
0.881,0.693,-0.737
0.887,0.701,-0.738
0.888,0.71,-0.731
0.888,0.726,-0.735
0.888,0.731,-0.734
0.882,0.734,-0.73
0.891,0.749,-0.721
0.899,0.765,-0.716
0.893,0.771,-0.721
0.901,0.767,-0.72
0.897,0.777,-0.724
0.893,0.794,-0.715
0.891,0.797,-0.697
0.889,0.802,-0.691
0.891,0.813,-0.698
0.895,0.816,-0.691
0.887,0.82,-0.691
0.896,0.825,-0.693
0.896,0.829,-0.684
0.9,0.84,-0.675
0.899,0.837,-0.68
0.892,0.847,-0.681
0.895,0.849,-0.676
0.89,0.851,-0.676
0.902,0.857,-0.674
0.901,0.861,-0.672
0.898,0.864,-0.658
0.9,0.866,-0.665
0.899,0.871,-0.665
0.899,0.871,-0.666
0.895,0.881,-0.672
0.91,0.881,-0.66
0.906,0.887,-0.659
0.905,0.885,-0.664
0.906,0.896,-0.651
0.907,0.896,-0.654
0.901,0.904,-0.646
0.909,0.907,-0.637
0.908,0.906,-0.641
0.913,0.912,-0.651
0.914,0.919,-0.646
0.918,0.924,-0.632
0.908,0.928,-0.634
0.91,0.937,-0.628
0.916,0.933,-0.625
0.913,0.933,-0.623
0.907,0.934,-0.613
0.913,0.94,-0.602
0.916,0.946,-0.606
0.907,0.947,-0.609
0.916,0.954,-0.608
0.912,0.953,-0.593
0.913,0.959,-0.595
0.913,0.964,-0.605
0.914,0.957,-0.583
0.914,0.969,-0.583
0.92,0.963,-0.576
0.919,0.964,-0.569
0.916,0.964,-0.582
0.917,0.968,-0.568
0.925,0.969,-0.578
0.925,0.968,-0.559
0.927,0.969,-0.558
0.921,0.967,-0.555
0.925,0.966,-0.559
0.926,0.967,-0.545
0.926,0.972,-0.535
0.923,0.969,-0.532
0.925,0.965,-0.523
0.932,0.966,-0.531
0.931,0.972,-0.521
0.928,0.962,-0.522
0.925,0.964,-0.514
0.929,0.957,-0.519
0.925,0.962,-0.51
0.924,0.965,-0.506
0.933,0.964,-0.508
0.929,0.956,-0.506
0.934,0.957,-0.49
0.92,0.959,-0.499
0.923,0.957,-0.488
0.93,0.951,-0.487
0.932,0.952,-0.48
0.933,0.947,-0.486
0.931,0.944,-0.475
0.928,0.942,-0.483
0.921,0.935,-0.477
0.934,0.942,-0.467
0.933,0.942,-0.463
0.933,0.935,-0.466
0.936,0.934,-0.467
0.928,0.927,-0.457
0.924,0.925,-0.466
0.925,0.92,-0.455
0.932,0.925,-0.449
0.924,0.912,-0.457
0.928,0.915,-0.444
0.929,0.913,-0.445
0.927,0.912,-0.435
0.936,0.909,-0.426
0.931,0.901,-0.432
0.929,0.905,-0.435
0.932,0.9,-0.432
0.926,0.899,-0.426
0.925,0.9,-0.432
0.922,0.894,-0.416
0.929,0.885,-0.414
0.926,0.883,-0.414
0.923,0.872,-0.427
0.928,0.878,-0.421
0.929,0.871,-0.418
0.926,0.866,-0.402
0.932,0.865,-0.406
0.93,0.871,-0.407
0.925,0.861,-0.416
0.922,0.863,-0.397
0.925,0.855,-0.402
0.923,0.847,-0.392
0.922,0.846,-0.402
0.925,0.841,-0.395
0.926,0.843,-0.387
0.93,0.834,-0.382
0.931,0.83,-0.389
0.922,0.81,-0.385
0.92,0.813,-0.38
0.92,0.802,-0.377
0.926,0.805,-0.379
0.916,0.8,-0.382
0.926,0.794,-0.373
0.928,0.784,-0.371
0.923,0.777,-0.381
0.914,0.768,-0.365
0.915,0.759,-0.355
0.924,0.76,-0.356
0.914,0.753,-0.349
0.915,0.753,-0.349
0.912,0.74,-0.36
0.908,0.731,-0.353
0.907,0.725,-0.358
0.904,0.722,-0.343
0.907,0.715,-0.349
0.899,0.71,-0.346
0.904,0.703,-0.352
0.897,0.694,-0.348
0.9,0.681,-0.339
0.899,0.675,-0.346
0.903,0.671,-0.342
0.894,0.662,-0.344
0.894,0.656,-0.335
0.897,0.644,-0.335
0.89,0.636,-0.335
0.893,0.633,-0.33
0.89,0.623,-0.321
0.888,0.613,-0.321
0.883,0.6,-0.318
0.884,0.598,-0.316
0.882,0.588,-0.319
0.875,0.582,-0.316
0.883,0.571,-0.325
0.879,0.563,-0.315
0.872,0.553,-0.321
0.875,0.547,-0.326
0.874,0.536,-0.323
0.868,0.534,-0.31
0.865,0.522,-0.322
0.861,0.516,-0.31
0.866,0.499,-0.32
0.87,0.502,-0.313
0.861,0.491,-0.312
0.873,0.487,-0.317
0.863,0.477,-0.313
0.865,0.469,-0.311
0.864,0.466,-0.319
0.861,0.453,-0.318
0.857,0.453,-0.326
0.856,0.439,-0.32
0.851,0.436,-0.314
0.855,0.429,-0.311
0.847,0.429,-0.302
0.849,0.418,-0.318
0.849,0.407,-0.32
0.845,0.407,-0.318
0.848,0.396,-0.323
0.842,0.388,-0.317
0.841,0.381,-0.318
0.843,0.379,-0.318
0.847,0.374,-0.316
0.834,0.37,-0.335
0.833,0.369,-0.335
0.84,0.365,-0.323
0.84,0.363,-0.338
0.837,0.355,-0.329
0.829,0.345,-0.323
0.825,0.35,-0.333
0.821,0.343,-0.33
0.828,0.336,-0.331
0.829,0.331,-0.332
0.826,0.322,-0.336
0.825,0.309,-0.345
0.82,0.311,-0.331
0.83,0.302,-0.34
0.823,0.285,-0.34
0.809,0.291,-0.344
0.817,0.286,-0.334
0.813,0.279,-0.338
0.812,0.279,-0.341
0.811,0.272,-0.342
0.815,0.265,-0.341
0.806,0.269,-0.346
0.809,0.257,-0.35
0.801,0.249,-0.353
0.794,0.245,-0.353
0.796,0.234,-0.355
0.797,0.232,-0.356
0.792,0.228,-0.362
0.8,0.227,-0.363
0.799,0.214,-0.359
0.793,0.21,-0.367
0.788,0.21,-0.371
0.788,0.205,-0.363
0.786,0.205,-0.374
0.789,0.191,-0.376
0.789,0.191,-0.375
0.783,0.185,-0.382
0.777,0.176,-0.387
0.787,0.178,-0.391
0.777,0.174,-0.39
0.777,0.178,-0.39
0.776,0.179,-0.381
0.777,0.165,-0.391
0.771,0.165,-0.406
0.775,0.159,-0.404
0.766,0.162,-0.399
0.77,0.161,-0.402
0.77,0.148,-0.406
0.772,0.155,-0.408
0.769,0.149,-0.413
0.773,0.144,-0.417
0.768,0.151,-0.422
0.775,0.145,-0.426
0.766,0.14,-0.424
0.767,0.139,-0.434
0.769,0.144,-0.425
0.759,0.148,-0.432
0.767,0.142,-0.437
0.759,0.142,-0.435
0.766,0.137,-0.44
0.762,0.138,-0.448
0.754,0.136,-0.451
0.757,0.134,-0.447
0.746,0.138,-0.462
0.755,0.134,-0.458
0.754,0.133,-0.454
0.756,0.132,-0.458
0.754,0.135,-0.46
0.757,0.131,-0.458
0.763,0.13,-0.467
0.758,0.127,-0.471
0.757,0.13,-0.473
0.755,0.137,-0.465
0.759,0.134,-0.477
0.759,0.129,-0.477
0.757,0.134,-0.473
0.753,0.132,-0.473
0.754,0.134,-0.481
0.754,0.138,-0.478
0.759,0.133,-0.493
0.748,0.135,-0.488
0.75,0.142,-0.482
0.753,0.134,-0.488
0.744,0.14,-0.486
0.747,0.141,-0.484
0.746,0.139,-0.491
0.742,0.138,-0.502
0.754,0.141,-0.498
0.745,0.136,-0.504
0.749,0.145,-0.5
0.749,0.147,-0.517
0.748,0.156,-0.52
0.752,0.158,-0.518
0.751,0.159,-0.522
0.747,0.152,-0.516
0.745,0.154,-0.513
0.752,0.163,-0.523
0.754,0.163,-0.525
0.749,0.165,-0.536
0.744,0.165,-0.526
0.758,0.171,-0.535
0.75,0.177,-0.54
0.749,0.178,-0.539
0.754,0.183,-0.537
0.752,0.18,-0.552
0.753,0.186,-0.547
0.756,0.182,-0.557
0.753,0.186,-0.57
0.757,0.198,-0.555
0.757,0.198,-0.561
0.755,0.209,-0.566
0.757,0.201,-0.574
0.755,0.207,-0.572
0.762,0.21,-0.568
0.762,0.214,-0.578
0.759,0.22,-0.586
0.757,0.224,-0.586
0.758,0.22,-0.601
0.759,0.228,-0.586
0.76,0.219,-0.594
0.757,0.226,-0.587
0.759,0.23,-0.586
0.761,0.233,-0.605
0.753,0.231,-0.601
0.765,0.243,-0.604
0.762,0.241,-0.6
0.755,0.242,-0.613
0.758,0.247,-0.61
0.757,0.252,-0.62
0.755,0.249,-0.628
0.761,0.256,-0.618
0.758,0.265,-0.63
0.765,0.27,-0.639
0.759,0.263,-0.639
0.756,0.272,-0.635
0.763,0.271,-0.632
0.763,0.272,-0.646
0.764,0.28,-0.65
0.763,0.28,-0.655
0.769,0.289,-0.656
0.764,0.262,-0.652
0.77,0.295,-0.66
0.768,0.3,-0.658
0.773,0.311,-0.673
0.764,0.317,-0.676
0.769,0.313,-0.674
0.766,0.325,-0.679
0.769,0.335,-0.689
0.772,0.332,-0.687
0.767,0.345,-0.678
0.773,0.345,-0.698
0.773,0.351,-0.706
0.782,0.36,-0.715
0.775,0.367,-0.713
0.784,0.385,-0.715
0.789,0.388,-0.723
0.786,0.393,-0.732
0.792,0.412,-0.729
0.792,0.415,-0.732
0.791,0.43,-0.737
0.794,0.436,-0.749
0.791,0.447,-0.759
0.799,0.455,-0.747
0.804,0.466,-0.76
0.809,0.476,-0.76
0.803,0.487,-0.757
0.809,0.496,-0.762
0.808,0.519,-0.775
0.819,0.529,-0.778
0.816,0.537,-0.765
0.821,0.551,-0.77
0.82,0.558,-0.773
0.827,0.58,-0.779
0.822,0.581,-0.768
0.828,0.601,-0.763
0.822,0.605,-0.785
0.832,0.616,-0.768
0.832,0.628,-0.768
0.829,0.634,-0.776
0.835,0.645,-0.763
0.843,0.658,-0.765
0.844,0.672,-0.771
0.84,0.673,-0.767
0.846,0.689,-0.758
0.851,0.705,-0.756
0.856,0.707,-0.762
0.853,0.719,-0.751
0.852,0.732,-0.758
0.856,0.74,-0.752
0.857,0.745,-0.745
0.853,0.759,-0.747
0.86,0.764,-0.746
0.869,0.777,-0.742
0.875,0.785,-0.737
0.875,0.796,-0.732
0.875,0.806,-0.736
0.875,0.807,-0.723
0.877,0.814,-0.721
0.875,0.826,-0.719
0.884,0.834,-0.717
0.879,0.841,-0.703
0.877,0.845,-0.7
0.88,0.847,-0.699
0.881,0.859,-0.692
0.878,0.855,-0.692
0.882,0.865,-0.698
0.881,0.88,-0.687
0.881,0.882,-0.683
0.889,0.89,-0.686
0.891,0.892,-0.677
0.893,0.899,-0.687
0.894,0.898,-0.682
0.896,0.903,-0.674
0.897,0.915,-0.662
0.885,0.909,-0.665
0.895,0.911,-0.67
0.897,0.921,-0.66
0.895,0.925,-0.658
0.905,0.924,-0.647
0.901,0.927,-0.657
0.9,0.935,-0.649
0.903,0.933,-0.644
0.904,0.938,-0.639
0.911,0.942,-0.635
0.908,0.946,-0.629
0.909,0.948,-0.633
0.904,0.947,-0.628
0.906,0.953,-0.62
0.904,0.954,-0.621
0.913,0.955,-0.614
0.911,0.963,-0.615
0.908,0.956,-0.61
0.909,0.961,-0.605
0.91,0.957,-0.607
0.909,0.972,-0.607
0.906,0.963,-0.603
0.908,0.968,-0.6
0.918,0.962,-0.605
0.916,0.969,-0.593
0.913,0.97,-0.602
0.921,0.964,-0.6
0.916,0.971,-0.597
0.916,0.975,-0.588
0.914,0.97,-0.591
0.909,0.973,-0.575
0.916,0.979,-0.581
0.911,0.973,-0.578
0.925,0.976,-0.581
0.918,0.985,-0.574
