data1,data2,data3
-0.056,0.69,-0.127
-0.053,0.68,-0.127
-0.055,0.673,-0.131
-0.056,0.665,-0.13
-0.058,0.66,-0.133
-0.063,0.657,-0.131
-0.057,0.648,-0.133
-0.061,0.65,-0.148
-0.057,0.641,-0.136
-0.056,0.629,-0.129
-0.062,0.634,-0.136
-0.054,0.625,-0.139
-0.06,0.628,-0.134
-0.065,0.625,-0.144
-0.068,0.62,-0.144
-0.065,0.613,-0.148
-0.061,0.614,-0.141
-0.069,0.607,-0.146
-0.075,0.608,-0.15
-0.075,0.593,-0.154
-0.075,0.591,-0.152
-0.081,0.588,-0.156
-0.072,0.577,-0.154
-0.073,0.575,-0.166
-0.071,0.572,-0.155
-0.08,0.562,-0.171
-0.08,0.559,-0.167
-0.085,0.55,-0.163
-0.077,0.547,-0.172
-0.082,0.543,-0.172
-0.083,0.538,-0.17
-0.09,0.533,-0.188
-0.085,0.528,-0.177
-0.088,0.524,-0.187
-0.095,0.517,-0.185
-0.089,0.515,-0.183
-0.094,0.502,-0.189
-0.103,0.505,-0.193
-0.092,0.504,-0.194
-0.099,0.505,-0.198
-0.097,0.501,-0.192
-0.096,0.494,-0.207
-0.108,0.488,-0.2
-0.102,0.491,-0.214
-0.099,0.49,-0.207
-0.106,0.477,-0.212
-0.098,0.479,-0.214
-0.109,0.477,-0.221
-0.105,0.474,-0.227
-0.106,0.47,-0.224
-0.106,0.475,-0.236
-0.105,0.469,-0.238
-0.107,0.468,-0.233
-0.109,0.465,-0.232
-0.113,0.469,-0.246
-0.117,0.462,-0.243
-0.108,0.464,-0.252
-0.115,0.46,-0.236
-0.113,0.456,-0.25
-0.117,0.454,-0.261
-0.112,0.452,-0.267
-0.113,0.457,-0.26
-0.11,0.457,-0.273
-0.12,0.458,-0.267
-0.118,0.447,-0.27
-0.116,0.458,-0.279
-0.115,0.455,-0.273
-0.12,0.457,-0.285
-0.122,0.455,-0.28
-0.118,0.461,-0.28
-0.126,0.457,-0.28
-0.114,0.457,-0.29
-0.124,0.462,-0.291
-0.123,0.454,-0.292
-0.12,0.46,-0.277
-0.118,0.469,-0.293
-0.119,0.461,-0.297
-0.118,0.463,-0.304
-0.118,0.466,-0.306
-0.118,0.455,-0.299
-0.12,0.465,-0.303
-0.12,0.459,-0.305
-0.124,0.464,-0.314
-0.124,0.458,-0.317
-0.114,0.468,-0.316
-0.12,0.467,-0.331
-0.124,0.464,-0.328
-0.125,0.466,-0.334
-0.124,0.473,-0.343
-0.125,0.478,-0.341
-0.13,0.477,-0.348
-0.118,0.481,-0.358
-0.12,0.481,-0.348
-0.128,0.494,-0.357
-0.119,0.492,-0.361
-0.124,0.489,-0.365
-0.119,0.495,-0.356
-0.119,0.501,-0.367
-0.124,0.505,-0.377
-0.12,0.512,-0.377
-0.123,0.51,-0.382
-0.118,0.515,-0.396
-0.115,0.524,-0.394
-0.118,0.528,-0.389
-0.113,0.532,-0.402
-0.112,0.538,-0.413
-0.111,0.547,-0.412
-0.117,0.553,-0.417
-0.112,0.553,-0.425
-0.12,0.567,-0.413
-0.115,0.567,-0.432
-0.117,0.572,-0.423
-0.115,0.579,-0.441
-0.113,0.587,-0.443
-0.116,0.597,-0.454
-0.114,0.6,-0.456
-0.115,0.608,-0.454
-0.106,0.612,-0.447
-0.114,0.612,-0.45
-0.102,0.626,-0.46
-0.104,0.624,-0.46
-0.107,0.637,-0.475
-0.103,0.646,-0.474
-0.093,0.652,-0.481
-0.098,0.661,-0.466
-0.094,0.665,-0.476
-0.097,0.669,-0.483
-0.093,0.676,-0.481
-0.102,0.681,-0.48
-0.095,0.695,-0.477
-0.092,0.702,-0.489
-0.095,0.701,-0.496
-0.095,0.717,-0.497
-0.088,0.725,-0.499
-0.079,0.738,-0.502
-0.086,0.736,-0.495
-0.085,0.742,-0.505
-0.08,0.738,-0.497
-0.082,0.756,-0.507
-0.08,0.759,-0.508
-0.084,0.764,-0.517
-0.07,0.773,-0.515
-0.073,0.778,-0.511
-0.072,0.781,-0.515
-0.072,0.787,-0.515
-0.076,0.794,-0.511
-0.078,0.796,-0.511
-0.071,0.802,-0.514
-0.072,0.816,-0.51
-0.061,0.824,-0.506
-0.068,0.83,-0.507
-0.069,0.84,-0.51
-0.066,0.844,-0.506
-0.063,0.854,-0.506
-0.056,0.87,-0.511
-0.057,0.874,-0.499
-0.053,0.88,-0.506
-0.048,0.893,-0.504
-0.044,0.897,-0.504
-0.05,0.904,-0.497
-0.045,0.917,-0.492
-0.049,0.925,-0.498
-0.051,0.922,-0.49
-0.049,0.936,-0.494
-0.041,0.939,-0.492
-0.037,0.938,-0.489
-0.037,0.944,-0.489
-0.032,0.957,-0.479
-0.032,0.958,-0.483
-0.034,0.96,-0.483
-0.041,0.968,-0.48
-0.034,0.972,-0.485
-0.037,0.981,-0.486
-0.043,0.971,-0.484
-0.037,0.984,-0.469
-0.036,0.993,-0.484
-0.03,0.994,-0.478
-0.034,1.011,-0.486
-0.029,1.008,-0.486
-0.028,1.015,-0.483
-0.034,1.019,-0.481
-0.025,1.027,-0.475
-0.031,1.033,-0.489
-0.039,1.04,-0.481
-0.035,1.048,-0.492
-0.025,1.051,-0.481
-0.023,1.058,-0.481
-0.023,1.068,-0.481
-0.033,1.066,-0.478
-0.025,1.072,-0.476
-0.027,1.074,-0.488
-0.018,1.083,-0.481
-0.024,1.083,-0.477
-0.016,1.091,-0.481
-0.017,1.09,-0.482
-0.019,1.095,-0.485
-0.017,1.105,-0.478
-0.018,1.113,-0.478
-0.027,1.108,-0.484
-0.019,1.117,-0.482
-0.023,1.123,-0.473
-0.014,1.127,-0.475
-0.015,1.136,-0.466
-0.012,1.138,-0.46
-0.013,1.142,-0.467
-0.018,1.137,-0.469
-0.015,1.149,-0.465
-0.01,1.155,-0.462
-0.014,1.159,-0.459
-0.014,1.167,-0.458
-0.016,1.169,-0.45
-0.019,1.175,-0.448
-0.013,1.177,-0.45
-0.009,1.185,-0.435
-0.017,1.179,-0.442
-0.008,1.187,-0.444
-0.004,1.189,-0.434
-0.008,1.196,-0.435
-0.011,1.204,-0.433
-0.006,1.204,-0.43
-0.006,1.203,-0.44
0.0,1.203,-0.431
-0.004,1.211,-0.425
-0.007,1.218,-0.42
-0.013,1.214,-0.412
-0.007,1.225,-0.419
-0.004,1.227,-0.412
0.001,1.228,-0.414
0.002,1.228,-0.411
0.001,1.233,-0.406
-0.004,1.232,-0.402
-0.001,1.244,-0.397
-0.002,1.245,-0.405
-0.011,1.245,-0.397
-0.003,1.246,-0.392
0.003,1.247,-0.39
-0.006,1.246,-0.373
0.007,1.252,-0.377
-0.001,1.245,-0.368
-0.0,1.248,-0.385
0.001,1.253,-0.374
0.003,1.253,-0.365
-0.005,1.261,-0.371
0.005,1.257,-0.374
0.001,1.255,-0.367
0.006,1.262,-0.368
0.003,1.261,-0.366
0.004,1.259,-0.359
0.0,1.267,-0.353
0.001,1.262,-0.352
0.001,1.262,-0.355
0.008,1.255,-0.354
0.005,1.252,-0.344
0.005,1.254,-0.347
0.003,1.262,-0.338
0.004,1.256,-0.342
-0.0,1.251,-0.338
0.001,1.259,-0.333
0.009,1.253,-0.332
0.001,1.25,-0.317
0.008,1.26,-0.324
0.004,1.255,-0.314
-0.002,1.258,-0.314
0.006,1.257,-0.313
0.008,1.253,-0.31
0.005,1.25,-0.309
0.005,1.253,-0.304
0.004,1.255,-0.316
0.006,1.253,-0.3
0.014,1.245,-0.306
0.009,1.249,-0.293
0.008,1.253,-0.297
0.007,1.25,-0.289
0.011,1.248,-0.286
0.005,1.243,-0.285
0.006,1.25,-0.283
0.003,1.24,-0.278
0.004,1.236,-0.273
0.004,1.225,-0.27
0.006,1.23,-0.266
0.003,1.227,-0.268
0.004,1.222,-0.265
-0.002,1.221,-0.262
0.008,1.214,-0.252
-0.0,1.22,-0.254
0.009,1.215,-0.247
0.011,1.213,-0.25
0.012,1.202,-0.242
0.004,1.196,-0.248
0.006,1.203,-0.239
0.004,1.197,-0.241
0.01,1.189,-0.235
0.005,1.176,-0.235
0.011,1.181,-0.218
0.006,1.175,-0.217
0.011,1.167,-0.217
0.01,1.165,-0.224
0.003,1.156,-0.213
-0.004,1.15,-0.21
0.004,1.144,-0.205
-0.006,1.142,-0.203
0.005,1.146,-0.2
-0.001,1.132,-0.203
0.009,1.134,-0.204
0.004,1.122,-0.196
0.003,1.116,-0.194
-0.002,1.118,-0.184
-0.001,1.113,-0.195
0.003,1.103,-0.184
-0.001,1.102,-0.18
-0.0,1.093,-0.191
-0.006,1.087,-0.177
-0.004,1.084,-0.183
-0.007,1.082,-0.171
0.005,1.077,-0.17
-0.009,1.065,-0.159
-0.009,1.066,-0.176
0.001,1.062,-0.177
-0.011,1.049,-0.169
-0.011,1.048,-0.167
-0.011,1.036,-0.172
-0.008,1.042,-0.168
-0.008,1.029,-0.164
-0.009,1.016,-0.159
-0.008,1.011,-0.159
-0.011,1.016,-0.139
-0.009,1.006,-0.151
-0.012,1.005,-0.153
-0.011,1.005,-0.156
-0.015,0.991,-0.149
-0.02,0.984,-0.142
-0.015,0.985,-0.154
-0.008,0.982,-0.147
-0.011,0.968,-0.14
-0.011,0.966,-0.138
-0.017,0.963,-0.13
-0.008,0.958,-0.133
-0.011,0.952,-0.132
-0.006,0.951,-0.127
-0.012,0.944,-0.131
-0.014,0.936,-0.126
-0.015,0.933,-0.123
-0.022,0.921,-0.119
-0.015,0.92,-0.138
-0.018,0.919,-0.128
-0.02,0.906,-0.122
-0.02,0.899,-0.124
-0.019,0.891,-0.124
-0.018,0.889,-0.127
-0.025,0.869,-0.119
-0.027,0.867,-0.118
-0.017,0.862,-0.118
-0.019,0.853,-0.12
-0.026,0.842,-0.12
-0.024,0.847,-0.128
-0.031,0.835,-0.121
-0.031,0.828,-0.129
-0.035,0.822,-0.129
-0.029,0.809,-0.122
-0.032,0.807,-0.124
-0.032,0.798,-0.116
-0.027,0.791,-0.124
-0.033,0.781,-0.125
-0.035,0.776,-0.12
-0.036,0.771,-0.131
-0.042,0.77,-0.126
-0.042,0.761,-0.118
-0.036,0.753,-0.115
-0.035,0.743,-0.127
-0.044,0.729,-0.123
-0.036,0.727,-0.117
-0.038,0.711,-0.122
-0.049,0.701,-0.119
-0.052,0.688,-0.124
-0.051,0.69,-0.132
-0.055,0.678,-0.128
-0.063,0.67,-0.13
-0.061,0.66,-0.131
-0.059,0.656,-0.135
-0.066,0.638,-0.132
-0.069,0.632,-0.137
-0.067,0.634,-0.146
-0.064,0.625,-0.134
-0.069,0.614,-0.138
-0.071,0.616,-0.14
-0.068,0.597,-0.145
-0.072,0.598,-0.151
-0.069,0.583,-0.139
-0.072,0.583,-0.155
-0.082,0.579,-0.147
-0.073,0.563,-0.153
-0.083,0.567,-0.161
-0.082,0.55,-0.159
-0.086,0.549,-0.156
-0.081,0.541,-0.165
-0.096,0.54,-0.173
-0.088,0.532,-0.179
-0.089,0.526,-0.17
-0.098,0.528,-0.182
-0.094,0.522,-0.182
-0.09,0.513,-0.185
-0.092,0.51,-0.178
-0.088,0.512,-0.199
-0.099,0.495,-0.195
-0.099,0.498,-0.204
-0.092,0.498,-0.198
-0.096,0.494,-0.202
-0.101,0.488,-0.208
-0.099,0.486,-0.213
-0.1,0.488,-0.207
-0.096,0.481,-0.215
-0.107,0.482,-0.212
-0.108,0.477,-0.228
-0.097,0.47,-0.219
-0.106,0.466,-0.224
-0.115,0.465,-0.23
-0.108,0.472,-0.232
-0.117,0.467,-0.234
-0.11,0.464,-0.234
-0.107,0.47,-0.245
-0.109,0.463,-0.248
-0.108,0.46,-0.238
-0.111,0.458,-0.244
-0.116,0.455,-0.248
-0.081,0.458,-0.255
-0.124,0.457,-0.252
-0.117,0.461,-0.243
-0.11,0.454,-0.266
-0.114,0.459,-0.262
-0.119,0.451,-0.26
-0.116,0.453,-0.267
-0.115,0.465,-0.272
-0.12,0.45,-0.275
-0.118,0.455,-0.278
-0.118,0.455,-0.27
-0.122,0.458,-0.274
-0.122,0.455,-0.28
-0.122,0.455,-0.269
-0.114,0.452,-0.29
-0.122,0.456,-0.289
-0.125,0.456,-0.277
-0.126,0.463,-0.301
-0.127,0.446,-0.296
-0.126,0.461,-0.297
-0.123,0.457,-0.309
-0.121,0.461,-0.305
-0.118,0.457,-0.31
-0.122,0.46,-0.317
-0.123,0.464,-0.316
-0.117,0.465,-0.329
-0.118,0.468,-0.329
-0.125,0.466,-0.337
-0.122,0.472,-0.342
-0.132,0.478,-0.341
-0.121,0.473,-0.342
-0.125,0.482,-0.345
-0.118,0.476,-0.351
-0.121,0.479,-0.355
-0.12,0.49,-0.355
-0.123,0.49,-0.365
-0.127,0.488,-0.379
-0.118,0.498,-0.371
-0.127,0.499,-0.372
-0.129,0.5,-0.377
-0.127,0.499,-0.391
-0.125,0.508,-0.385
-0.119,0.518,-0.394
-0.129,0.513,-0.394
-0.125,0.512,-0.393
-0.126,0.513,-0.393
-0.125,0.529,-0.396
-0.118,0.534,-0.404
-0.118,0.539,-0.399
-0.119,0.539,-0.411
-0.121,0.552,-0.413
-0.111,0.562,-0.418
-0.118,0.555,-0.423
-0.116,0.568,-0.429
-0.116,0.571,-0.437
-0.116,0.574,-0.436
-0.122,0.582,-0.435
-0.11,0.587,-0.448
-0.116,0.6,-0.453
-0.119,0.613,-0.452
-0.109,0.616,-0.452
-0.106,0.618,-0.462
-0.108,0.6,-0.455
-0.104,0.634,-0.46
-0.113,0.648,-0.471
-0.108,0.655,-0.467
-0.105,0.66,-0.475
-0.103,0.673,-0.474
-0.104,0.686,-0.479
-0.106,0.697,-0.491
-0.097,0.704,-0.491
-0.092,0.717,-0.486
-0.098,0.726,-0.486
-0.094,0.736,-0.496
-0.083,0.751,-0.503
-0.092,0.755,-0.5
-0.09,0.758,-0.501
-0.089,0.775,-0.504
-0.084,0.779,-0.508
-0.084,0.789,-0.503
-0.08,0.795,-0.5
-0.079,0.804,-0.511
-0.072,0.81,-0.502
-0.08,0.82,-0.506
-0.072,0.828,-0.502
-0.072,0.839,-0.511
-0.066,0.848,-0.502
-0.063,0.853,-0.51
-0.065,0.865,-0.507
-0.06,0.861,-0.5
-0.056,0.875,-0.51
-0.061,0.884,-0.505
-0.056,0.885,-0.509
-0.059,0.891,-0.502
-0.058,0.89,-0.506
-0.052,0.906,-0.493
-0.047,0.905,-0.505
-0.041,0.908,-0.491
-0.045,0.92,-0.499
-0.051,0.91,-0.497
-0.044,0.923,-0.495
-0.048,0.925,-0.503
-0.04,0.937,-0.488
-0.041,0.938,-0.486
-0.031,0.95,-0.483
-0.03,0.952,-0.484
-0.036,0.96,-0.492
-0.032,0.954,-0.49
-0.034,0.966,-0.485
-0.034,0.963,-0.49
-0.033,0.975,-0.496
-0.035,0.98,-0.488
-0.037,0.981,-0.479
-0.036,0.987,-0.484
-0.034,0.998,-0.479
-0.032,0.999,-0.483
-0.03,1.009,-0.487
-0.025,1.021,-0.482
-0.031,1.015,-0.482
-0.041,1.023,-0.476
-0.03,1.027,-0.485
-0.028,1.036,-0.482
-0.031,1.043,-0.481
-0.029,1.049,-0.489
-0.023,1.06,-0.486
-0.032,1.064,-0.483
-0.026,1.074,-0.483
-0.023,1.082,-0.479
-0.023,1.09,-0.484
-0.023,1.089,-0.486
-0.025,1.096,-0.471
-0.017,1.094,-0.477
-0.021,1.108,-0.471
-0.016,1.112,-0.478
-0.018,1.12,-0.472
-0.014,1.116,-0.463
-0.015,1.128,-0.477
-0.01,1.134,-0.467
-0.012,1.136,-0.471
-0.01,1.141,-0.464
-0.02,1.138,-0.467
-0.01,1.148,-0.46
-0.008,1.151,-0.459
-0.014,1.155,-0.464
0.001,1.157,-0.458
-0.015,1.16,-0.457
-0.013,1.164,-0.453
-0.008,1.169,-0.444
-0.012,1.175,-0.452
-0.013,1.172,-0.453
-0.006,1.177,-0.454
-0.001,1.185,-0.447
-0.008,1.178,-0.451
-0.012,1.184,-0.448
-0.004,1.19,-0.44
-0.006,1.2,-0.43
-0.001,1.201,-0.435
-0.001,1.203,-0.445
-0.003,1.209,-0.435
-0.007,1.212,-0.434
-0.004,1.219,-0.421
-0.007,1.218,-0.417
0.0,1.222,-0.412
-0.008,1.219,-0.414
-0.005,1.223,-0.409
0.003,1.224,-0.414
0.001,1.229,-0.409
-0.007,1.228,-0.402
-0.012,1.242,-0.406
-0.002,1.235,-0.397
-0.005,1.239,-0.385
0.008,1.24,-0.389
0.006,1.241,-0.394
0.004,1.249,-0.391
0.005,1.25,-0.387
0.002,1.25,-0.388
0.005,1.26,-0.38
0.005,1.258,-0.372
0.001,1.253,-0.376
0.007,1.249,-0.371
0.007,1.253,-0.362
0.003,1.26,-0.361
0.001,1.255,-0.36
0.006,1.262,-0.344
0.004,1.257,-0.36
0.007,1.265,-0.355
0.008,1.265,-0.345
0.006,1.26,-0.343
0.009,1.26,-0.347
0.008,1.246,-0.334
0.013,1.255,-0.332
0.014,1.259,-0.329
0.018,1.258,-0.334
0.018,1.252,-0.325
0.013,1.258,-0.318
0.004,1.249,-0.327
0.002,1.258,-0.318
0.009,1.256,-0.319
0.005,1.254,-0.313
0.014,1.254,-0.309
0.007,1.256,-0.304
0.006,1.253,-0.304
0.01,1.247,-0.301
0.014,1.251,-0.293
0.01,1.244,-0.299
0.005,1.24,-0.299
0.01,1.233,-0.29
0.012,1.23,-0.288
0.016,1.233,-0.281
0.008,1.233,-0.279
0.014,1.235,-0.276
0.008,1.238,-0.276
0.015,1.224,-0.266
0.011,1.232,-0.274
0.011,1.226,-0.267
0.009,1.224,-0.259
0.011,1.227,-0.259
0.0,1.222,-0.261
0.016,1.227,-0.254
0.012,1.215,-0.263
0.013,1.209,-0.254
0.011,1.213,-0.252
0.007,1.217,-0.247
0.008,1.204,-0.247
0.008,1.204,-0.251
0.008,1.197,-0.252
0.008,1.198,-0.246
0.008,1.192,-0.24
0.006,1.194,-0.237
0.01,1.185,-0.226
0.014,1.179,-0.23
0.005,1.182,-0.224
0.006,1.173,-0.217
0.011,1.161,-0.233
0.008,1.164,-0.217
0.01,1.162,-0.217
0.008,1.157,-0.203
0.015,1.141,-0.203
0.006,1.148,-0.211
0.003,1.135,-0.193
0.005,1.134,-0.209
0.001,1.127,-0.194
0.005,1.122,-0.193
0.005,1.117,-0.193
0.002,1.112,-0.197
0.007,1.106,-0.187
0.002,1.103,-0.177
0.008,1.09,-0.177
0.006,1.087,-0.174
-0.0,1.08,-0.179
0.0,1.076,-0.177
-0.006,1.066,-0.167
-0.003,1.056,-0.162
-0.006,1.058,-0.167
-0.001,1.055,-0.155
-0.002,1.044,-0.163
0.0,1.03,-0.159
-0.006,1.037,-0.156
-0.004,1.023,-0.158
-0.007,1.018,-0.151
-0.004,1.017,-0.151
-0.004,1.013,-0.154
-0.01,1.007,-0.149
-0.001,0.991,-0.15
-0.007,0.987,-0.147
-0.004,0.986,-0.142
-0.004,0.981,-0.146
-0.007,0.968,-0.136
-0.001,0.965,-0.14
-0.012,0.957,-0.139
-0.017,0.951,-0.131
-0.003,0.949,-0.124
-0.007,0.943,-0.129
-0.015,0.938,-0.121
-0.008,0.927,-0.133
-0.014,0.925,-0.126
-0.012,0.913,-0.125
-0.017,0.905,-0.132
-0.01,0.91,-0.125
-0.021,0.898,-0.121
-0.02,0.891,-0.121
-0.019,0.883,-0.126
-0.021,0.881,-0.129
-0.023,0.875,-0.13
-0.019,0.873,-0.124
-0.023,0.867,-0.114
-0.022,0.866,-0.123
-0.029,0.86,-0.114
-0.026,0.852,-0.119
-0.029,0.843,-0.125
-0.021,0.832,-0.119
-0.029,0.83,-0.121
-0.027,0.823,-0.121
-0.027,0.811,-0.12
-0.032,0.803,-0.118
-0.032,0.801,-0.129
-0.038,0.791,-0.127
-0.034,0.779,-0.126
-0.041,0.774,-0.124
-0.035,0.768,-0.115
-0.042,0.758,-0.123
-0.033,0.751,-0.122
-0.043,0.743,-0.121
-0.038,0.741,-0.117
-0.045,0.732,-0.126
-0.037,0.722,-0.13
-0.044,0.715,-0.123
-0.049,0.702,-0.128
-0.049,0.697,-0.126
-0.053,0.687,-0.134
-0.05,0.683,-0.126
-0.051,0.674,-0.134
-0.056,0.665,-0.136
-0.056,0.663,-0.131
-0.061,0.649,-0.131
-0.056,0.648,-0.129
-0.059,0.642,-0.133
-0.066,0.629,-0.145
-0.059,0.624,-0.14
-0.066,0.619,-0.144
-0.071,0.619,-0.134
-0.067,0.611,-0.147
-0.066,0.609,-0.156
-0.068,0.596,-0.156
-0.069,0.587,-0.157
-0.067,0.594,-0.152
-0.072,0.58,-0.157
-0.067,0.583,-0.158
-0.066,0.578,-0.161
-0.075,0.566,-0.16
-0.079,0.563,-0.152
-0.084,0.557,-0.16
-0.077,0.554,-0.165
-0.084,0.546,-0.154
-0.089,0.549,-0.168
-0.088,0.548,-0.176
-0.086,0.54,-0.169
-0.09,0.529,-0.163
-0.094,0.507,-0.164
-0.084,0.477,-0.159
-0.081,0.464,-0.159
-0.072,0.44,-0.185
-0.061,0.398,-0.147
-0.06,0.369,-0.137
-0.044,0.335,-0.115
-0.034,0.303,-0.118
-0.012,0.255,-0.116
-0.001,0.201,-0.114
0.02,0.156,-0.117
0.042,0.117,-0.116
0.06,0.082,-0.12
0.082,0.04,-0.113
0.111,0.017,-0.116
0.142,-0.024,-0.124
0.173,-0.067,-0.135
0.201,-0.102,-0.142
0.261,-0.141,-0.154
0.301,-0.151,-0.181
0.343,-0.156,-0.195
0.383,-0.159,-0.214
0.419,-0.163,-0.236
0.467,-0.163,-0.26
0.535,-0.133,-0.283
0.571,-0.101,-0.307
0.61,-0.069,-0.335
0.645,-0.027,-0.361
0.68,0.015,-0.374
0.713,0.07,-0.394
0.746,0.123,-0.412
0.793,0.213,-0.442
0.818,0.281,-0.462
0.837,0.349,-0.481
0.849,0.42,-0.494
0.866,0.474,-0.502
0.881,0.531,-0.503
0.897,0.603,-0.52
0.9,0.662,-0.523
0.899,0.718,-0.524
0.908,0.782,-0.534
0.905,0.837,-0.537
0.901,0.896,-0.545
0.893,0.95,-0.53
0.89,1.018,-0.529
0.877,1.065,-0.526
0.865,1.1,-0.524
0.859,1.142,-0.518
0.843,1.181,-0.504
0.844,1.221,-0.51
0.837,1.246,-0.501
0.818,1.288,-0.495
0.805,1.313,-0.485
0.792,1.339,-0.485
0.782,1.364,-0.467
0.764,1.391,-0.461
0.757,1.412,-0.457
0.732,1.421,-0.453
0.711,1.446,-0.441
0.699,1.457,-0.421
0.685,1.461,-0.411
0.67,1.472,-0.406
0.658,1.49,-0.393
0.641,1.483,-0.38
0.629,1.494,-0.381
0.616,1.498,-0.37
0.605,1.49,-0.36
0.594,1.501,-0.354
0.586,1.508,-0.344
0.566,1.515,-0.336
0.557,1.503,-0.326
0.534,1.507,-0.314
0.523,1.51,-0.306
0.511,1.502,-0.284
0.491,1.496,-0.288
0.481,1.495,-0.28
0.465,1.481,-0.273
0.458,1.484,-0.263
0.433,1.463,-0.255
0.422,1.456,-0.247
0.415,1.444,-0.233
0.402,1.431,-0.229
0.394,1.41,-0.229
0.392,1.403,-0.203
0.376,1.381,-0.204
0.365,1.372,-0.193
0.35,1.362,-0.184
0.339,1.349,-0.175
0.323,1.329,-0.181
0.323,1.32,-0.169
0.317,1.299,-0.16
0.316,1.288,-0.167
0.307,1.278,-0.164
0.305,1.269,-0.146
0.296,1.248,-0.153
0.291,1.243,-0.142
0.285,1.224,-0.153
0.277,1.208,-0.137
0.267,1.207,-0.146
0.263,1.192,-0.15
0.253,1.189,-0.14
0.252,1.184,-0.139
0.237,1.179,-0.129
0.241,1.169,-0.135
0.236,1.159,-0.132
0.221,1.157,-0.142
0.217,1.15,-0.149
0.219,1.142,-0.141
0.215,1.137,-0.134
0.205,1.128,-0.14
0.204,1.127,-0.15
0.187,1.122,-0.141
0.186,1.11,-0.139
0.181,1.104,-0.141
0.173,1.11,-0.142
0.173,1.108,-0.14
0.17,1.103,-0.138
0.166,1.098,-0.14
0.159,1.093,-0.144
0.157,1.078,-0.133
0.157,1.078,-0.14
0.144,1.075,-0.132
0.139,1.07,-0.13
0.129,1.07,-0.134
0.121,1.053,-0.143
0.116,1.058,-0.131
0.11,1.051,-0.141
0.107,1.042,-0.145
0.103,1.044,-0.135
0.098,1.034,-0.14
0.091,1.03,-0.13
0.079,1.023,-0.133
0.084,1.014,-0.14
0.078,1.007,-0.129
0.069,1.006,-0.133
0.072,1.004,-0.127
0.062,0.997,-0.13
0.064,0.982,-0.134
0.053,0.978,-0.139
0.05,0.965,-0.141
0.05,0.967,-0.127
0.046,0.967,-0.142
0.044,0.963,-0.14
0.035,0.952,-0.142
0.036,0.952,-0.15
0.034,0.945,-0.135
0.026,0.949,-0.137
0.018,0.946,-0.135
0.019,0.936,-0.146
0.015,0.931,-0.146
0.017,0.931,-0.132
0.008,0.923,-0.133
0.01,0.92,-0.141
0.013,0.917,-0.125
0.011,0.909,-0.131
0.007,0.906,-0.128
0.008,0.903,-0.125
0.009,0.897,-0.121
0.014,0.899,-0.112
0.0,0.89,-0.117
0.011,0.882,-0.119
0.002,0.874,-0.104
0.007,0.884,-0.108
0.008,0.866,-0.117
0.006,0.867,-0.111
-0.006,0.862,-0.103
0.003,0.863,-0.109
-0.003,0.857,-0.104
-0.001,0.847,-0.1
-0.003,0.834,-0.098
-0.006,0.835,-0.1
-0.002,0.825,-0.093
0.005,0.813,-0.096
-0.006,0.81,-0.097
-0.002,0.802,-0.089
-0.009,0.788,-0.093
-0.01,0.788,-0.088
-0.003,0.775,-0.096
-0.008,0.767,-0.079
-0.013,0.757,-0.085
-0.012,0.747,-0.08
-0.012,0.74,-0.089
-0.022,0.733,-0.072
-0.02,0.723,-0.076
-0.02,0.704,-0.072
-0.027,0.693,-0.072
-0.027,0.681,-0.075
-0.028,0.677,-0.075
-0.023,0.664,-0.078
-0.032,0.653,-0.074
-0.038,0.641,-0.071
-0.029,0.63,-0.073
-0.034,0.62,-0.084
-0.044,0.612,-0.074
-0.047,0.605,-0.083
-0.053,0.599,-0.077
-0.051,0.58,-0.089
-0.052,0.575,-0.085
-0.053,0.567,-0.096
-0.056,0.561,-0.087
-0.05,0.552,-0.087
-0.054,0.547,-0.095
-0.058,0.538,-0.087
-0.062,0.521,-0.099
-0.058,0.516,-0.102
-0.069,0.509,-0.106
-0.077,0.504,-0.103
-0.068,0.492,-0.099
-0.067,0.492,-0.111
-0.069,0.475,-0.112
-0.072,0.47,-0.118
-0.084,0.464,-0.119
-0.079,0.46,-0.126
-0.08,0.45,-0.127
-0.082,0.452,-0.131
-0.076,0.441,-0.143
-0.083,0.437,-0.139
-0.091,0.424,-0.151
-0.093,0.427,-0.146
-0.089,0.418,-0.157
-0.09,0.422,-0.166
-0.097,0.412,-0.164
-0.092,0.403,-0.167
-0.101,0.406,-0.152
-0.1,0.4,-0.169
-0.099,0.397,-0.173
-0.103,0.392,-0.175
-0.103,0.382,-0.182
-0.103,0.384,-0.19
-0.109,0.377,-0.189
-0.109,0.374,-0.195
-0.11,0.379,-0.202
-0.111,0.377,-0.213
-0.115,0.374,-0.214
-0.11,0.375,-0.211
-0.107,0.379,-0.209
-0.119,0.369,-0.216
-0.116,0.365,-0.237
-0.118,0.363,-0.235
-0.11,0.363,-0.229
-0.128,0.371,-0.249
-0.122,0.364,-0.243
-0.123,0.367,-0.257
-0.121,0.361,-0.256
-0.125,0.356,-0.26
-0.12,0.357,-0.257
-0.115,0.356,-0.26
-0.121,0.357,-0.273
-0.126,0.36,-0.273
-0.124,0.363,-0.262
-0.123,0.363,-0.28
-0.129,0.364,-0.273
-0.123,0.365,-0.288
-0.129,0.36,-0.283
-0.129,0.362,-0.282
-0.13,0.365,-0.303
-0.122,0.371,-0.302
-0.122,0.367,-0.299
