data1,data2,data3
0.681,0.295,-0.189
0.688,0.285,-0.182
0.686,0.283,-0.185
0.674,0.282,-0.179
0.673,0.263,-0.177
0.669,0.257,-0.184
0.677,0.243,-0.178
0.67,0.249,-0.178
0.668,0.232,-0.178
0.669,0.226,-0.178
0.663,0.217,-0.177
0.657,0.206,-0.178
0.663,0.189,-0.185
0.664,0.176,-0.184
0.654,0.172,-0.184
0.649,0.161,-0.178
0.653,0.156,-0.182
0.645,0.139,-0.182
0.643,0.134,-0.19
0.645,0.125,-0.18
0.635,0.113,-0.177
0.635,0.101,-0.187
0.635,0.094,-0.193
0.631,0.091,-0.195
0.624,0.079,-0.208
0.624,0.06,-0.199
0.617,0.053,-0.203
0.621,0.051,-0.205
0.618,0.042,-0.206
0.612,0.029,-0.211
0.605,0.016,-0.219
0.605,0.009,-0.218
0.601,0.0,-0.219
0.603,-0.002,-0.225
0.602,-0.01,-0.229
0.597,-0.017,-0.226
0.593,-0.042,-0.235
0.596,-0.046,-0.239
0.59,-0.059,-0.257
0.591,-0.055,-0.245
0.584,-0.07,-0.258
0.582,-0.072,-0.229
0.571,-0.083,-0.266
0.575,-0.088,-0.272
0.575,-0.093,-0.269
0.573,-0.096,-0.286
0.572,-0.099,-0.295
0.562,-0.107,-0.299
0.57,-0.113,-0.294
0.559,-0.121,-0.304
0.564,-0.129,-0.309
0.552,-0.131,-0.318
0.559,-0.136,-0.32
0.561,-0.135,-0.331
0.559,-0.138,-0.341
0.55,-0.141,-0.345
0.545,-0.145,-0.352
0.544,-0.146,-0.345
0.546,-0.138,-0.361
0.549,-0.148,-0.364
0.545,-0.145,-0.363
0.54,-0.148,-0.369
0.543,-0.159,-0.38
0.539,-0.163,-0.395
0.538,-0.163,-0.396
0.537,-0.154,-0.394
0.538,-0.159,-0.397
0.544,-0.156,-0.415
0.547,-0.161,-0.412
0.545,-0.157,-0.425
0.536,-0.163,-0.433
0.535,-0.156,-0.434
0.528,-0.156,-0.432
0.542,-0.152,-0.433
0.539,-0.146,-0.436
0.541,-0.15,-0.454
0.536,-0.148,-0.456
0.539,-0.146,-0.471
0.536,-0.148,-0.462
0.531,-0.139,-0.479
0.535,-0.139,-0.475
0.529,-0.136,-0.497
0.534,-0.135,-0.499
0.529,-0.134,-0.509
0.526,-0.127,-0.505
0.524,-0.127,-0.503
0.534,-0.122,-0.513
0.525,-0.114,-0.516
0.526,-0.113,-0.523
0.532,-0.106,-0.536
0.529,-0.101,-0.545
0.524,-0.099,-0.546
0.526,-0.093,-0.554
0.522,-0.082,-0.561
0.531,-0.072,-0.56
0.526,-0.064,-0.571
0.529,-0.056,-0.578
0.53,-0.048,-0.583
0.529,-0.046,-0.591
0.527,-0.034,-0.6
0.526,-0.034,-0.608
0.531,-0.021,-0.614
0.529,-0.013,-0.617
0.527,-0.006,-0.629
0.529,0.01,-0.635
0.531,0.016,-0.64
0.532,0.025,-0.636
0.524,0.043,-0.645
0.53,0.05,-0.653
0.527,0.055,-0.662
0.545,0.067,-0.663
0.54,0.08,-0.671
0.539,0.081,-0.674
0.543,0.089,-0.684
0.536,0.106,-0.695
0.548,0.12,-0.69
0.54,0.144,-0.707
0.541,0.149,-0.704
0.547,0.159,-0.719
0.539,0.172,-0.713
0.551,0.175,-0.717
0.545,0.19,-0.731
0.547,0.197,-0.736
0.556,0.21,-0.736
0.554,0.218,-0.738
0.558,0.233,-0.748
0.555,0.238,-0.742
0.559,0.254,-0.749
0.56,0.258,-0.748
0.555,0.283,-0.751
0.554,0.288,-0.757
0.56,0.295,-0.764
0.561,0.313,-0.762
0.564,0.321,-0.764
0.562,0.327,-0.763
0.562,0.338,-0.771
0.567,0.347,-0.779
0.569,0.359,-0.78
0.569,0.373,-0.773
0.577,0.374,-0.782
0.573,0.384,-0.778
0.575,0.399,-0.797
0.577,0.398,-0.777
0.573,0.42,-0.784
0.585,0.429,-0.797
0.588,0.442,-0.799
0.587,0.449,-0.797
0.586,0.456,-0.791
0.582,0.471,-0.806
0.588,0.484,-0.796
0.589,0.487,-0.798
0.585,0.5,-0.803
0.584,0.512,-0.803
0.592,0.526,-0.805
0.595,0.535,-0.798
0.598,0.545,-0.805
0.6,0.562,-0.802
0.597,0.578,-0.815
0.603,0.591,-0.815
0.606,0.606,-0.809
0.606,0.619,-0.819
0.611,0.621,-0.821
0.613,0.644,-0.823
0.617,0.656,-0.821
0.62,0.666,-0.827
0.617,0.684,-0.825
0.627,0.695,-0.826
0.627,0.714,-0.824
0.62,0.726,-0.817
0.628,0.746,-0.829
0.63,0.768,-0.821
0.633,0.784,-0.814
0.633,0.79,-0.824
0.634,0.797,-0.818
0.64,0.82,-0.829
0.646,0.826,-0.831
0.654,0.844,-0.828
0.647,0.862,-0.826
0.647,0.88,-0.813
0.657,0.883,-0.814
0.659,0.898,-0.824
0.649,0.91,-0.819
0.665,0.916,-0.818
0.672,0.939,-0.821
0.667,0.953,-0.808
0.677,0.965,-0.793
0.671,0.977,-0.801
0.674,0.985,-0.799
0.669,0.998,-0.806
0.672,1.006,-0.796
0.681,1.019,-0.793
0.677,1.024,-0.787
0.685,1.038,-0.789
0.687,1.04,-0.794
0.693,1.051,-0.791
0.687,1.056,-0.792
0.69,1.073,-0.791
0.689,1.079,-0.788
0.698,1.087,-0.784
0.695,1.093,-0.786
0.697,1.102,-0.786
0.7,1.109,-0.775
0.711,1.111,-0.771
0.706,1.122,-0.786
0.705,1.129,-0.772
0.712,1.135,-0.769
0.711,1.134,-0.772
0.71,1.143,-0.759
0.709,1.15,-0.754
0.711,1.157,-0.747
0.713,1.167,-0.758
0.717,1.166,-0.75
0.712,1.17,-0.749
0.714,1.181,-0.748
0.721,1.183,-0.741
0.728,1.191,-0.733
0.723,1.195,-0.728
0.727,1.194,-0.724
0.722,1.212,-0.73
0.722,1.217,-0.728
0.724,1.22,-0.725
0.728,1.226,-0.709
0.734,1.234,-0.707
0.736,1.245,-0.704
0.735,1.241,-0.692
0.744,1.248,-0.7
0.742,1.26,-0.695
0.743,1.267,-0.687
0.744,1.267,-0.691
0.75,1.269,-0.679
0.743,1.272,-0.682
0.742,1.281,-0.669
0.751,1.292,-0.662
0.751,1.295,-0.67
0.752,1.302,-0.672
0.754,1.312,-0.641
0.764,1.314,-0.652
0.766,1.312,-0.639
0.764,1.31,-0.644
0.765,1.317,-0.64
0.776,1.319,-0.631
0.762,1.321,-0.614
0.771,1.325,-0.618
0.777,1.326,-0.606
0.772,1.336,-0.595
0.772,1.336,-0.607
0.769,1.339,-0.596
0.782,1.336,-0.593
0.782,1.337,-0.582
0.778,1.339,-0.578
0.789,1.338,-0.564
0.786,1.341,-0.56
0.78,1.338,-0.559
0.792,1.339,-0.551
0.783,1.336,-0.537
0.79,1.338,-0.547
0.785,1.333,-0.531
0.787,1.329,-0.527
0.788,1.331,-0.528
0.787,1.333,-0.52
0.796,1.336,-0.514
0.794,1.33,-0.5
0.796,1.329,-0.495
0.796,1.334,-0.493
0.806,1.333,-0.483
0.802,1.326,-0.487
0.801,1.323,-0.483
0.798,1.328,-0.483
0.798,1.313,-0.474
0.799,1.319,-0.467
0.791,1.316,-0.457
0.796,1.31,-0.463
0.804,1.308,-0.452
0.795,1.303,-0.459
0.802,1.301,-0.448
0.804,1.297,-0.43
0.814,1.29,-0.424
0.8,1.287,-0.417
0.807,1.282,-0.425
0.812,1.279,-0.418
0.811,1.272,-0.401
0.807,1.265,-0.399
0.806,1.259,-0.4
0.805,1.259,-0.391
0.806,1.253,-0.382
0.804,1.25,-0.376
0.811,1.243,-0.376
0.814,1.235,-0.372
0.809,1.226,-0.369
0.815,1.221,-0.347
0.809,1.214,-0.35
0.814,1.209,-0.34
0.816,1.199,-0.338
0.814,1.185,-0.331
0.815,1.186,-0.326
0.81,1.174,-0.314
0.813,1.163,-0.305
0.809,1.161,-0.299
0.814,1.15,-0.305
0.808,1.135,-0.303
0.805,1.131,-0.297
0.813,1.118,-0.284
0.812,1.113,-0.284
0.809,1.093,-0.277
0.807,1.091,-0.279
0.812,1.081,-0.267
0.808,1.062,-0.259
0.811,1.061,-0.264
0.804,1.051,-0.252
0.807,1.042,-0.243
0.804,1.031,-0.25
0.814,1.016,-0.24
0.816,1.01,-0.242
0.812,0.999,-0.246
0.803,0.98,-0.235
0.802,0.969,-0.234
0.803,0.964,-0.239
0.808,0.954,-0.224
0.804,0.946,-0.229
0.803,0.928,-0.224
0.801,0.921,-0.225
0.799,0.91,-0.207
0.801,0.901,-0.219
0.793,0.891,-0.21
0.792,0.878,-0.218
0.794,0.871,-0.203
0.794,0.86,-0.219
0.799,0.856,-0.206
0.791,0.835,-0.21
0.792,0.834,-0.211
0.793,0.821,-0.202
0.796,0.815,-0.21
0.797,0.803,-0.196
0.793,0.79,-0.197
0.793,0.787,-0.196
0.789,0.778,-0.189
0.792,0.767,-0.207
0.79,0.764,-0.194
0.785,0.742,-0.2
0.788,0.738,-0.202
0.785,0.722,-0.198
0.796,0.709,-0.199
0.79,0.702,-0.199
0.792,0.697,-0.194
0.786,0.685,-0.197
0.785,0.668,-0.19
0.783,0.654,-0.196
0.788,0.649,-0.195
0.782,0.647,-0.197
0.784,0.633,-0.197
0.781,0.624,-0.201
0.773,0.61,-0.198
0.775,0.599,-0.194
0.771,0.583,-0.193
0.77,0.571,-0.201
0.766,0.564,-0.197
0.766,0.561,-0.208
0.764,0.547,-0.198
0.766,0.536,-0.208
0.759,0.532,-0.205
0.761,0.52,-0.214
0.76,0.515,-0.201
0.752,0.502,-0.198
0.754,0.499,-0.201
0.758,0.489,-0.192
0.745,0.475,-0.202
0.749,0.472,-0.196
0.735,0.452,-0.199
0.738,0.449,-0.202
0.743,0.439,-0.209
0.736,0.439,-0.199
0.731,0.436,-0.195
0.721,0.425,-0.201
0.717,0.416,-0.203
0.721,0.409,-0.205
0.724,0.401,-0.202
0.716,0.386,-0.199
0.715,0.387,-0.196
0.708,0.376,-0.198
0.708,0.366,-0.189
0.703,0.362,-0.189
0.705,0.353,-0.196
0.704,0.343,-0.188
0.7,0.337,-0.178
0.693,0.329,-0.194
0.694,0.309,-0.178
0.691,0.305,-0.18
0.687,0.3,-0.183
0.685,0.295,-0.182
0.683,0.285,-0.177
0.671,0.281,-0.183
0.671,0.271,-0.179
0.665,0.262,-0.189
0.669,0.254,-0.189
0.666,0.242,-0.177
0.663,0.229,-0.183
0.653,0.224,-0.185
0.665,0.216,-0.188
0.659,0.201,-0.177
0.66,0.188,-0.184
0.655,0.179,-0.181
0.644,0.179,-0.185
0.643,0.158,-0.176
0.645,0.156,-0.177
0.646,0.144,-0.182
0.643,0.131,-0.18
0.636,0.116,-0.192
0.629,0.113,-0.192
0.632,0.101,-0.187
0.628,0.089,-0.195
0.625,0.082,-0.185
0.625,0.07,-0.195
0.624,0.059,-0.196
0.617,0.049,-0.21
0.614,0.046,-0.21
0.608,0.032,-0.216
0.613,0.023,-0.22
0.606,0.014,-0.211
0.602,0.005,-0.217
0.607,-0.005,-0.206
0.598,-0.016,-0.21
0.597,-0.021,-0.228
0.594,-0.034,-0.229
0.59,-0.043,-0.237
0.587,-0.045,-0.241
0.583,-0.055,-0.249
0.586,-0.062,-0.247
0.585,-0.069,-0.251
0.582,-0.075,-0.252
0.583,-0.078,-0.261
0.574,-0.09,-0.258
0.572,-0.087,-0.274
0.561,-0.091,-0.279
0.578,-0.099,-0.284
0.569,-0.103,-0.295
0.568,-0.109,-0.285
0.56,-0.115,-0.304
0.555,-0.113,-0.303
0.564,-0.119,-0.305
0.559,-0.124,-0.311
0.561,-0.126,-0.311
0.558,-0.125,-0.32
0.559,-0.134,-0.32
0.564,-0.134,-0.333
0.55,-0.146,-0.331
0.557,-0.145,-0.336
0.552,-0.139,-0.351
0.552,-0.148,-0.354
0.545,-0.153,-0.355
0.551,-0.155,-0.355
0.55,-0.153,-0.361
0.544,-0.151,-0.365
0.547,-0.156,-0.386
0.54,-0.162,-0.378
0.541,-0.159,-0.388
0.544,-0.156,-0.397
0.54,-0.165,-0.395
0.539,-0.163,-0.41
0.533,-0.164,-0.411
0.54,-0.163,-0.423
0.538,-0.158,-0.43
0.536,-0.158,-0.432
0.537,-0.156,-0.451
0.529,-0.147,-0.455
0.525,-0.151,-0.451
0.521,-0.151,-0.466
0.528,-0.143,-0.475
0.521,-0.14,-0.487
0.532,-0.131,-0.489
0.535,-0.134,-0.499
0.529,-0.125,-0.498
0.524,-0.12,-0.521
0.526,-0.111,-0.52
0.526,-0.113,-0.536
0.516,-0.107,-0.534
0.531,-0.1,-0.539
0.532,-0.096,-0.55
0.52,-0.086,-0.559
0.526,-0.075,-0.555
0.529,-0.07,-0.572
0.527,-0.073,-0.575
0.531,-0.057,-0.578
0.532,-0.051,-0.587
0.523,-0.042,-0.593
0.52,-0.037,-0.592
0.521,-0.035,-0.599
0.523,-0.025,-0.6
0.514,-0.015,-0.61
0.524,-0.001,-0.617
0.527,0.006,-0.617
0.53,0.009,-0.632
0.523,0.022,-0.637
0.539,0.027,-0.634
0.534,0.042,-0.65
0.536,0.051,-0.651
0.534,0.048,-0.651
0.532,0.062,-0.66
0.535,0.061,-0.661
0.53,0.067,-0.676
0.534,0.084,-0.677
0.534,0.093,-0.673
0.529,0.101,-0.681
0.532,0.109,-0.685
0.532,0.108,-0.691
0.539,0.125,-0.685
0.538,0.128,-0.69
0.536,0.138,-0.691
0.537,0.148,-0.686
0.538,0.145,-0.701
0.543,0.158,-0.703
0.54,0.164,-0.706
0.544,0.172,-0.704
0.543,0.181,-0.674
0.551,0.188,-0.727
0.553,0.198,-0.72
0.55,0.21,-0.72
0.55,0.214,-0.731
0.55,0.215,-0.735
0.551,0.227,-0.738
0.555,0.24,-0.738
0.556,0.248,-0.746
0.552,0.268,-0.745
0.555,0.272,-0.747
0.552,0.278,-0.753
0.557,0.291,-0.751
0.565,0.305,-0.77
0.561,0.325,-0.768
0.558,0.336,-0.765
0.563,0.349,-0.771
0.564,0.357,-0.775
0.569,0.369,-0.784
0.566,0.383,-0.778
0.571,0.399,-0.778
0.569,0.406,-0.792
0.571,0.418,-0.786
0.569,0.43,-0.793
0.58,0.434,-0.792
0.581,0.462,-0.799
0.579,0.476,-0.789
0.586,0.495,-0.793
0.58,0.507,-0.79
0.583,0.52,-0.805
0.587,0.532,-0.808
0.591,0.544,-0.813
0.598,0.555,-0.809
0.595,0.569,-0.808
0.596,0.573,-0.806
0.603,0.588,-0.815
0.595,0.596,-0.807
0.606,0.609,-0.815
0.61,0.626,-0.814
0.605,0.634,-0.819
0.606,0.646,-0.816
0.607,0.664,-0.812
0.62,0.68,-0.808
0.616,0.689,-0.813
0.621,0.697,-0.818
0.624,0.711,-0.811
0.622,0.722,-0.822
0.625,0.729,-0.822
0.623,0.738,-0.812
0.623,0.749,-0.831
0.628,0.76,-0.826
0.629,0.772,-0.823
0.631,0.786,-0.819
0.636,0.794,-0.819
0.639,0.809,-0.818
0.638,0.815,-0.819
0.645,0.829,-0.813
0.647,0.84,-0.814
0.642,0.844,-0.818
0.646,0.853,-0.808
0.651,0.859,-0.819
0.648,0.87,-0.811
0.649,0.874,-0.81
0.652,0.886,-0.822
0.663,0.904,-0.81
0.658,0.91,-0.817
0.664,0.923,-0.816
0.664,0.932,-0.803
0.667,0.948,-0.814
0.671,0.96,-0.805
0.672,0.967,-0.803
0.671,0.982,-0.796
0.669,0.995,-0.792
0.674,1.0,-0.801
0.674,1.016,-0.793
0.686,1.028,-0.792
0.692,1.034,-0.792
0.692,1.046,-0.784
0.686,1.063,-0.792
0.7,1.073,-0.786
0.695,1.085,-0.778
0.704,1.095,-0.776
0.704,1.103,-0.77
0.7,1.117,-0.769
0.7,1.121,-0.753
0.705,1.135,-0.769
0.717,1.145,-0.751
0.708,1.153,-0.751
0.72,1.163,-0.744
0.714,1.172,-0.743
0.724,1.174,-0.732
0.73,1.187,-0.735
0.729,1.171,-0.734
0.731,1.21,-0.721
0.725,1.224,-0.719
0.738,1.222,-0.717
0.742,1.227,-0.714
0.743,1.233,-0.715
0.739,1.24,-0.704
0.74,1.247,-0.693
0.741,1.247,-0.696
0.735,1.251,-0.686
0.744,1.262,-0.697
0.747,1.264,-0.681
0.744,1.269,-0.685
0.745,1.275,-0.669
0.745,1.275,-0.671
0.748,1.288,-0.664
0.757,1.289,-0.663
0.758,1.296,-0.658
0.757,1.291,-0.656
0.751,1.306,-0.651
0.763,1.312,-0.651
0.755,1.304,-0.642
0.764,1.307,-0.649
0.751,1.306,-0.638
0.763,1.312,-0.625
0.765,1.319,-0.625
0.764,1.314,-0.619
0.773,1.326,-0.623
0.771,1.317,-0.607
0.767,1.328,-0.606
0.768,1.319,-0.614
0.774,1.327,-0.602
0.775,1.328,-0.592
0.773,1.323,-0.588
0.769,1.326,-0.595
0.783,1.329,-0.57
0.78,1.334,-0.577
0.782,1.335,-0.569
0.783,1.334,-0.558
0.786,1.329,-0.549
0.782,1.337,-0.558
0.79,1.325,-0.532
0.785,1.338,-0.539
0.79,1.334,-0.529
0.793,1.336,-0.519
0.794,1.335,-0.522
0.797,1.336,-0.505
0.792,1.331,-0.502
0.798,1.336,-0.491
0.8,1.332,-0.488
0.799,1.327,-0.477
0.797,1.322,-0.472
0.798,1.32,-0.471
0.801,1.313,-0.457
0.805,1.307,-0.452
0.803,1.301,-0.448
0.795,1.298,-0.436
0.8,1.295,-0.44
0.798,1.293,-0.425
0.797,1.285,-0.42
0.805,1.278,-0.418
0.807,1.278,-0.408
0.799,1.266,-0.396
0.805,1.255,-0.395
0.804,1.255,-0.388
0.815,1.249,-0.379
0.802,1.245,-0.364
0.81,1.229,-0.358
0.81,1.227,-0.357
0.809,1.216,-0.349
0.806,1.212,-0.338
0.806,1.207,-0.347
0.809,1.198,-0.335
0.815,1.19,-0.333
0.811,1.169,-0.328
0.811,1.17,-0.321
0.805,1.164,-0.319
0.806,1.154,-0.314
0.799,1.146,-0.297
0.808,1.139,-0.303
0.811,1.122,-0.29
0.805,1.11,-0.279
0.814,1.103,-0.278
0.807,1.105,-0.277
0.818,1.089,-0.284
0.804,1.08,-0.273
0.807,1.072,-0.26
0.808,1.067,-0.265
0.806,1.055,-0.267
0.805,1.046,-0.248
0.804,1.038,-0.257
0.814,1.033,-0.248
0.801,1.019,-0.258
0.809,0.995,-0.248
0.8,0.989,-0.242
0.801,0.97,-0.235
0.798,0.965,-0.246
0.795,0.948,-0.232
0.797,0.933,-0.234
0.796,0.926,-0.223
0.793,0.906,-0.225
0.799,0.896,-0.223
0.799,0.882,-0.212
0.8,0.863,-0.203
0.794,0.85,-0.205
0.796,0.843,-0.222
0.797,0.838,-0.212
0.794,0.807,-0.209
0.789,0.789,-0.207
0.783,0.783,-0.207
0.788,0.773,-0.2
0.785,0.755,-0.203
0.786,0.731,-0.202
0.786,0.722,-0.2
0.792,0.708,-0.195
0.791,0.69,-0.199
0.784,0.688,-0.204
0.783,0.673,-0.2
0.786,0.666,-0.203
0.781,0.655,-0.207
0.78,0.637,-0.199
0.777,0.621,-0.193
0.774,0.612,-0.207
0.774,0.6,-0.205
0.766,0.589,-0.201
0.767,0.569,-0.196
0.769,0.568,-0.201
0.767,0.554,-0.21
0.761,0.55,-0.207
0.757,0.539,-0.199
0.761,0.531,-0.2
0.761,0.518,-0.214
0.761,0.508,-0.215
0.755,0.505,-0.21
0.749,0.488,-0.206
0.741,0.491,-0.216
0.742,0.469,-0.216
0.743,0.464,-0.213
0.746,0.463,-0.211
0.732,0.454,-0.213
0.732,0.446,-0.205
0.729,0.443,-0.196
0.729,0.436,-0.204
0.721,0.426,-0.2
0.721,0.415,-0.193
0.726,0.407,-0.219
0.719,0.405,-0.208
0.714,0.396,-0.205
0.713,0.393,-0.198
0.712,0.387,-0.194
0.709,0.373,-0.191
0.711,0.372,-0.202
0.701,0.363,-0.19
0.698,0.354,-0.19
0.699,0.353,-0.187
0.698,0.342,-0.19
0.699,0.338,-0.185
0.699,0.336,-0.192
0.696,0.322,-0.182
0.691,0.322,-0.185
0.683,0.306,-0.196
0.685,0.295,-0.193
0.682,0.291,-0.191
0.677,0.284,-0.178
0.681,0.277,-0.185
0.675,0.277,-0.197
0.674,0.258,-0.182
0.673,0.251,-0.193
0.671,0.249,-0.19
0.67,0.231,-0.179
0.663,0.225,-0.187
0.656,0.215,-0.184
0.658,0.215,-0.184
0.652,0.199,-0.166
0.657,0.187,-0.175
0.646,0.185,-0.176
0.648,0.169,-0.182
0.641,0.161,-0.188
0.645,0.148,-0.171
0.64,0.14,-0.186
0.638,0.13,-0.191
0.64,0.124,-0.181
0.637,0.11,-0.189
0.633,0.099,-0.193
0.628,0.091,-0.195
0.628,0.082,-0.187
0.617,0.076,-0.201
0.619,0.068,-0.201
0.624,0.063,-0.213
0.615,0.044,-0.208
0.614,0.043,-0.212
0.607,0.034,-0.219
0.613,0.033,-0.212
0.61,0.02,-0.208
0.609,0.01,-0.225
0.601,0.003,-0.216
0.596,-0.008,-0.228
0.599,-0.012,-0.224
0.6,-0.026,-0.24
0.591,-0.026,-0.23
0.595,-0.038,-0.238
0.585,-0.056,-0.241
0.582,-0.051,-0.241
0.587,-0.066,-0.257
0.583,-0.084,-0.263
0.579,-0.086,-0.267
0.58,-0.084,-0.276
0.576,-0.098,-0.277
0.574,-0.105,-0.279
0.569,-0.111,-0.294
0.565,-0.124,-0.297
0.562,-0.13,-0.305
0.564,-0.123,-0.319
0.562,-0.127,-0.32
0.562,-0.134,-0.332
0.556,-0.138,-0.338
0.552,-0.144,-0.349
0.549,-0.152,-0.352
0.543,-0.157,-0.368
0.543,-0.155,-0.382
0.544,-0.151,-0.38
0.54,-0.151,-0.4
0.536,-0.158,-0.401
0.541,-0.159,-0.409
0.539,-0.163,-0.412
0.537,-0.149,-0.424
0.534,-0.151,-0.443
0.536,-0.15,-0.449
0.538,-0.15,-0.454
0.536,-0.147,-0.459
0.532,-0.142,-0.47
0.524,-0.138,-0.474
0.541,-0.13,-0.481
0.534,-0.127,-0.488
0.535,-0.122,-0.504
0.525,-0.12,-0.502
0.524,-0.113,-0.511
0.532,-0.117,-0.518
0.528,-0.108,-0.53
0.526,-0.104,-0.535
0.526,-0.102,-0.54
0.524,-0.095,-0.553
0.523,-0.084,-0.555
0.523,-0.082,-0.55
0.525,-0.073,-0.56
0.524,-0.066,-0.563
0.523,-0.068,-0.573
0.529,-0.059,-0.577
0.524,-0.046,-0.586
0.523,-0.04,-0.589
0.527,-0.027,-0.581
0.525,-0.029,-0.603
0.526,-0.017,-0.603
0.53,-0.021,-0.604
0.523,-0.003,-0.603
0.529,-0.001,-0.613
0.524,0.009,-0.62
0.535,0.011,-0.625
0.532,0.017,-0.632
0.526,0.022,-0.637
0.53,0.03,-0.645
0.532,0.034,-0.64
0.535,0.036,-0.648
0.531,0.05,-0.65
0.534,0.052,-0.653
0.54,0.061,-0.661
0.531,0.072,-0.673
0.542,0.066,-0.672
0.542,0.084,-0.672
0.543,0.086,-0.681
0.536,0.094,-0.682
0.541,0.103,-0.68
0.539,0.11,-0.691
0.538,0.113,-0.693
0.539,0.12,-0.691
0.543,0.13,-0.698
0.547,0.135,-0.698
0.54,0.157,-0.71
0.543,0.157,-0.701
0.55,0.172,-0.713
0.548,0.179,-0.711
0.544,0.185,-0.71
0.544,0.196,-0.734
0.548,0.213,-0.726
0.554,0.212,-0.73
0.549,0.225,-0.73
0.555,0.23,-0.734
0.558,0.247,-0.739
0.557,0.258,-0.737
0.553,0.26,-0.75
0.555,0.274,-0.742
0.555,0.291,-0.756
0.565,0.298,-0.762
0.567,0.311,-0.762
0.568,0.327,-0.76
0.567,0.329,-0.769
0.567,0.343,-0.776
0.571,0.35,-0.778
0.565,0.365,-0.777
0.575,0.376,-0.791
0.573,0.39,-0.788
0.574,0.403,-0.788
0.578,0.415,-0.786
0.579,0.434,-0.794
0.583,0.444,-0.787
0.582,0.459,-0.799
0.584,0.476,-0.801
0.591,0.5,-0.801
0.596,0.511,-0.795
0.593,0.531,-0.809
0.602,0.54,-0.817
0.606,0.559,-0.822
0.6,0.578,-0.819
0.604,0.593,-0.827
0.605,0.609,-0.816
0.608,0.626,-0.82
0.615,0.64,-0.82
0.615,0.66,-0.814
0.621,0.677,-0.825
0.627,0.698,-0.817
0.63,0.711,-0.826
0.635,0.729,-0.82
0.632,0.746,-0.817
0.633,0.766,-0.834
0.643,0.781,-0.823
0.635,0.795,-0.818
0.643,0.81,-0.825
0.646,0.819,-0.816
0.646,0.847,-0.815
0.65,0.859,-0.823
0.652,0.865,-0.819
0.659,0.885,-0.818
0.66,0.904,-0.805
0.671,0.928,-0.811
0.665,0.933,-0.819
0.679,0.942,-0.813
0.666,0.956,-0.806
0.68,0.968,-0.812
0.682,0.985,-0.808
0.683,0.999,-0.8
0.686,1.011,-0.795
0.685,1.014,-0.796
0.696,1.03,-0.795
0.688,1.041,-0.797
0.69,1.051,-0.786
0.69,1.054,-0.79
0.698,1.081,-0.773
0.699,1.081,-0.772
0.7,1.087,-0.783
0.7,1.093,-0.779
0.701,1.106,-0.763
0.703,1.115,-0.78
0.705,1.119,-0.763
0.707,1.127,-0.763
0.711,1.135,-0.761
0.717,1.141,-0.762
0.713,1.146,-0.759
0.723,1.16,-0.751
0.722,1.167,-0.749
0.722,1.168,-0.741
0.73,1.177,-0.742
0.728,1.172,-0.729
0.73,1.186,-0.733
0.723,1.189,-0.74
0.728,1.186,-0.73
0.735,1.204,-0.726
0.73,1.21,-0.718
0.728,1.209,-0.725
0.729,1.217,-0.72
0.736,1.218,-0.715
0.737,1.227,-0.714
0.735,1.22,-0.708
0.736,1.235,-0.703
0.739,1.241,-0.709
0.735,1.25,-0.698
0.745,1.251,-0.694
0.738,1.256,-0.688
0.742,1.258,-0.692
0.745,1.264,-0.683
0.753,1.269,-0.676
0.747,1.278,-0.689
0.757,1.284,-0.674
0.757,1.287,-0.659
0.757,1.292,-0.665
0.75,1.291,-0.661
0.762,1.3,-0.661
0.762,1.3,-0.657
0.771,1.308,-0.634
0.765,1.315,-0.635
0.77,1.309,-0.637
0.766,1.308,-0.642
0.767,1.316,-0.621
0.772,1.315,-0.619
0.769,1.323,-0.617
0.772,1.328,-0.617
0.769,1.332,-0.602
0.771,1.332,-0.602
0.778,1.329,-0.586
0.776,1.336,-0.591
0.78,1.336,-0.576
0.785,1.335,-0.578
0.788,1.339,-0.571
0.791,1.341,-0.556
0.782,1.338,-0.546
0.792,1.335,-0.541
0.793,1.332,-0.552
0.792,1.337,-0.541
0.792,1.335,-0.552
0.799,1.34,-0.542
0.799,1.337,-0.527
0.804,1.333,-0.525
0.795,1.33,-0.517
0.799,1.336,-0.506
0.796,1.324,-0.5
0.8,1.327,-0.488
0.807,1.327,-0.479
0.803,1.329,-0.479
0.801,1.326,-0.479
0.803,1.32,-0.473
0.795,1.318,-0.463
0.802,1.31,-0.451
0.797,1.307,-0.454
0.807,1.308,-0.436
0.795,1.295,-0.425
0.802,1.295,-0.427
0.803,1.291,-0.416
0.808,1.283,-0.408
0.806,1.282,-0.404
0.811,1.281,-0.406
0.816,1.276,-0.394
0.81,1.266,-0.386
0.814,1.27,-0.394
0.813,1.258,-0.387
0.807,1.251,-0.383
0.815,1.246,-0.384
0.818,1.239,-0.366
0.81,1.239,-0.369
0.817,1.228,-0.358
0.81,1.22,-0.349
0.813,1.213,-0.341
0.818,1.204,-0.339
0.818,1.202,-0.335
0.814,1.19,-0.33
0.815,1.183,-0.324
0.818,1.171,-0.325
0.816,1.163,-0.309
0.816,1.152,-0.309
0.818,1.139,-0.295
0.81,1.138,-0.291
0.811,1.126,-0.296
0.808,1.12,-0.28
0.815,1.11,-0.28
0.807,1.088,-0.273
0.813,1.078,-0.27
0.814,1.079,-0.257
0.81,1.063,-0.262
