0,1,2
0.885,1.137,-0.704
0.895,1.158,-0.679
0.896,1.191,-0.665
0.897,1.196,-0.663
0.907,1.22,-0.627
0.904,1.229,-0.614
0.905,1.239,-0.582
0.91,1.253,-0.56
0.916,1.243,-0.539
0.922,1.249,-0.524
0.929,1.243,-0.509
0.925,1.237,-0.478
0.923,1.222,-0.456
0.93,1.212,-0.431
0.926,1.2,-0.409
0.928,1.172,-0.396
0.928,1.164,-0.374
0.922,1.128,-0.35
0.913,1.106,-0.336
0.914,1.072,-0.311
0.908,1.041,-0.29
0.916,1.013,-0.266
0.901,0.975,-0.26
0.893,0.939,-0.238
0.901,0.905,-0.219
0.894,0.862,-0.215
0.887,0.831,-0.191
0.88,0.788,-0.183
0.872,0.726,-0.171
0.864,0.684,-0.159
0.854,0.645,-0.139
0.843,0.61,-0.137
0.838,0.567,-0.146
0.841,0.52,-0.138
0.832,0.471,-0.127
0.82,0.426,-0.132
0.808,0.385,-0.133
0.8,0.354,-0.131
0.795,0.311,-0.128
0.792,0.27,-0.133
0.782,0.234,-0.131
0.775,0.203,-0.149
0.767,0.165,-0.166
0.762,0.132,-0.158
0.763,0.104,-0.172
0.742,0.079,-0.191
0.738,0.063,-0.202
0.734,0.034,-0.207
0.721,0.017,-0.228
0.726,0.001,-0.247
0.706,-0.018,-0.255
0.709,-0.027,-0.279
0.708,-0.033,-0.299
0.71,-0.045,-0.313
0.694,-0.042,-0.333
0.688,-0.044,-0.349
0.684,-0.03,-0.381
0.691,-0.025,-0.391
0.691,-0.017,-0.412
0.687,-0.001,-0.443
0.681,0.015,-0.459
0.691,0.044,-0.492
0.688,0.064,-0.495
0.692,0.087,-0.523
0.698,0.111,-0.535
0.691,0.144,-0.556
0.698,0.166,-0.568
0.712,0.195,-0.585
0.714,0.242,-0.613
0.721,0.269,-0.619
0.724,0.318,-0.636
0.738,0.346,-0.637
0.749,0.381,-0.663
0.756,0.424,-0.666
0.764,0.455,-0.665
0.775,0.498,-0.682
0.775,0.522,-0.691
0.782,0.557,-0.692
0.786,0.592,-0.7
0.795,0.634,-0.724
0.788,0.671,-0.722
0.805,0.717,-0.743
0.802,0.764,-0.748
0.809,0.814,-0.763
0.824,0.859,-0.764
0.837,0.917,-0.766
0.849,0.955,-0.756
0.856,0.996,-0.748
0.863,1.037,-0.733
0.875,1.072,-0.729
0.873,1.102,-0.713
0.881,1.126,-0.701
0.879,1.154,-0.694
0.891,1.182,-0.671
0.899,1.2,-0.643
0.901,1.214,-0.629
0.91,1.223,-0.613
0.906,1.238,-0.586
0.909,1.247,-0.569
0.916,1.248,-0.56
0.93,1.249,-0.529
0.925,1.25,-0.521
0.928,1.241,-0.484
0.929,1.222,-0.457
0.932,1.213,-0.446
0.927,1.195,-0.416
0.931,1.184,-0.39
0.929,1.159,-0.375
0.922,1.138,-0.369
0.923,1.111,-0.332
0.915,1.085,-0.317
0.92,1.054,-0.301
0.91,1.023,-0.278
0.908,0.991,-0.267
0.903,0.957,-0.254
0.899,0.913,-0.23
0.884,0.877,-0.212
0.897,0.837,-0.202
0.885,0.801,-0.189
0.869,0.751,-0.17
0.871,0.703,-0.172
0.863,0.659,-0.152
0.849,0.619,-0.146
0.844,0.573,-0.137
0.847,0.529,-0.138
0.822,0.485,-0.131
0.821,0.436,-0.132
0.816,0.394,-0.137
0.819,0.358,-0.137
0.8,0.319,-0.121
0.787,0.288,-0.136
0.786,0.238,-0.137
0.772,0.203,-0.156
0.771,0.163,-0.161
0.768,0.139,-0.167
0.751,0.077,-0.181
0.748,0.091,-0.186
0.738,0.059,-0.206
0.735,0.043,-0.21
0.734,0.021,-0.223
0.726,0.004,-0.24
0.719,-0.005,-0.254
0.709,-0.027,-0.268
0.707,-0.031,-0.285
0.71,-0.04,-0.303
0.7,-0.04,-0.314
0.695,-0.048,-0.352
0.694,-0.034,-0.363
0.685,-0.036,-0.384
0.683,-0.026,-0.414
0.685,-0.004,-0.441
0.69,0.012,-0.459
0.685,0.03,-0.481
0.694,0.055,-0.496
0.693,0.072,-0.516
0.691,0.096,-0.534
0.703,0.128,-0.544
0.7,0.161,-0.569
0.704,0.187,-0.59
0.71,0.231,-0.601
0.717,0.263,-0.612
0.722,0.3,-0.63
0.734,0.338,-0.645
0.743,0.375,-0.659
0.751,0.416,-0.656
0.755,0.443,-0.672
0.76,0.484,-0.677
0.77,0.512,-0.692
0.776,0.54,-0.697
0.789,0.571,-0.71
0.797,0.62,-0.717
0.794,0.649,-0.734
0.804,0.698,-0.745
0.811,0.753,-0.759
0.82,0.799,-0.759
0.824,0.844,-0.756
0.828,0.891,-0.757
0.84,0.937,-0.754
0.84,0.973,-0.753
0.849,1.017,-0.741
0.864,1.059,-0.731
0.866,1.095,-0.719
0.874,1.124,-0.699
0.887,1.146,-0.681
0.883,1.179,-0.66
0.895,1.191,-0.651
0.898,1.216,-0.624
0.903,1.227,-0.609
0.905,1.236,-0.587
0.91,1.247,-0.579
0.916,1.25,-0.564
0.918,1.243,-0.546
0.922,1.246,-0.512
0.92,1.243,-0.492
0.917,1.237,-0.473
0.915,1.224,-0.448
0.916,1.211,-0.421
0.927,1.189,-0.397
0.925,1.174,-0.38
0.923,1.151,-0.35
0.92,1.12,-0.337
0.904,1.093,-0.316
0.915,1.063,-0.305
0.917,1.027,-0.276
0.906,0.999,-0.263
0.906,0.974,-0.249
0.898,0.926,-0.234
0.891,0.879,-0.22
0.894,0.838,-0.201
0.877,0.802,-0.173
0.871,0.752,-0.165
0.867,0.716,-0.164
0.857,0.674,-0.159
0.856,0.629,-0.141
0.846,0.584,-0.142
0.844,0.535,-0.132
0.839,0.496,-0.13
0.824,0.448,-0.116
0.827,0.402,-0.128
0.809,0.365,-0.123
0.81,0.325,-0.128
0.797,0.29,-0.127
0.786,0.257,-0.142
0.782,0.22,-0.149
0.767,0.184,-0.154
0.769,0.151,-0.151
0.755,0.127,-0.172
0.747,0.097,-0.172
0.742,0.064,-0.188
0.743,0.045,-0.195
0.727,0.028,-0.214
0.728,0.004,-0.226
0.713,-0.011,-0.255
0.694,-0.038,-0.255
0.69,-0.049,-0.274
0.68,-0.058,-0.293
0.681,-0.063,-0.308
0.676,-0.061,-0.347
0.671,-0.065,-0.361
0.673,-0.056,-0.38
0.669,-0.043,-0.402
0.665,-0.034,-0.418
0.662,-0.023,-0.45
0.662,-0.005,-0.471
0.667,0.025,-0.501
0.663,0.049,-0.513
0.677,0.075,-0.54
0.673,0.107,-0.548
0.68,0.13,-0.566
0.687,0.167,-0.59
0.69,0.197,-0.602
0.697,0.24,-0.621
0.713,0.269,-0.634
0.726,0.32,-0.649
0.731,0.348,-0.66
0.741,0.379,-0.674
0.754,0.421,-0.692
0.761,0.46,-0.697
0.766,0.494,-0.704
0.785,0.541,-0.714
0.776,0.586,-0.735
0.784,0.622,-0.759
0.791,0.67,-0.758
0.799,0.72,-0.775
0.806,0.778,-0.784
0.819,0.834,-0.78
0.819,0.882,-0.786
0.831,0.925,-0.774
0.837,0.975,-0.765
0.845,1.015,-0.754
0.849,1.062,-0.747
0.855,1.109,-0.743
0.856,1.134,-0.734
0.874,1.165,-0.706
0.864,1.187,-0.698
0.875,1.214,-0.688
0.887,1.24,-0.659
0.891,1.256,-0.642
0.886,1.265,-0.632
0.904,1.283,-0.602
0.931,1.293,-0.574
0.907,1.292,-0.554
0.907,1.295,-0.534
0.901,1.285,-0.518
0.906,1.283,-0.499
0.913,1.282,-0.475
0.911,1.26,-0.435
0.909,1.248,-0.417
0.909,1.237,-0.404
0.912,1.211,-0.377
0.906,1.182,-0.353
0.893,1.16,-0.336
0.908,1.134,-0.315
0.9,1.102,-0.291
0.888,1.071,-0.27
0.89,1.027,-0.253
0.882,0.991,-0.238
0.876,0.945,-0.211
0.874,0.906,-0.202
0.869,0.868,-0.182
0.859,0.82,-0.154
0.859,0.771,-0.157
0.852,0.72,-0.133
0.837,0.681,-0.136
0.835,0.628,-0.117
0.827,0.589,-0.105
0.825,0.532,-0.106
0.81,0.49,-0.112
0.808,0.437,-0.112
0.792,0.401,-0.108
0.783,0.357,-0.091
0.778,0.319,-0.101
0.775,0.269,-0.111
0.767,0.23,-0.111
0.752,0.205,-0.121
0.747,0.163,-0.12
0.734,0.127,-0.132
0.724,0.095,-0.145
0.714,0.065,-0.153
0.712,0.044,-0.167
0.707,0.015,-0.19
0.703,-0.007,-0.199
0.688,-0.028,-0.218
0.685,-0.052,-0.242
0.68,-0.06,-0.261
0.674,-0.069,-0.274
0.67,-0.073,-0.306
0.666,-0.072,-0.314
0.667,-0.081,-0.351
0.657,-0.066,-0.358
0.663,-0.063,-0.376
0.665,-0.055,-0.404
0.659,-0.037,-0.42
0.654,-0.02,-0.444
0.657,0.004,-0.476
0.667,0.033,-0.496
0.66,0.055,-0.521
0.661,0.076,-0.523
0.671,0.098,-0.557
0.67,0.134,-0.563
0.681,0.169,-0.591
0.688,0.202,-0.608
0.695,0.237,-0.624
0.701,0.272,-0.635
0.714,0.303,-0.657
0.733,0.343,-0.668
0.742,0.388,-0.68
0.742,0.424,-0.704
0.752,0.469,-0.701
0.77,0.508,-0.717
0.775,0.546,-0.723
0.795,0.589,-0.735
0.797,0.629,-0.763
0.788,0.691,-0.767
0.803,0.74,-0.78
0.808,0.798,-0.775
0.816,0.855,-0.783
0.832,0.895,-0.79
0.821,0.938,-0.781
0.835,0.987,-0.773
0.841,1.029,-0.765
0.846,1.076,-0.763
0.851,1.112,-0.746
0.864,1.141,-0.733
0.869,1.174,-0.721
0.867,1.206,-0.692
0.876,1.224,-0.683
0.878,1.255,-0.662
0.887,1.261,-0.637
0.887,1.277,-0.618
0.899,1.293,-0.6
0.898,1.297,-0.58
0.898,1.293,-0.548
0.903,1.296,-0.533
0.909,1.298,-0.515
0.906,1.291,-0.481
0.906,1.28,-0.468
0.911,1.267,-0.444
0.909,1.247,-0.423
0.914,1.231,-0.394
0.912,1.206,-0.373
0.909,1.18,-0.357
0.906,1.164,-0.328
0.895,1.119,-0.305
0.891,1.09,-0.287
0.886,1.057,-0.262
0.895,1.024,-0.253
0.882,0.985,-0.224
0.882,0.942,-0.205
0.869,0.903,-0.196
0.86,0.864,-0.175
0.859,0.819,-0.165
0.856,0.779,-0.157
0.845,0.726,-0.143
0.839,0.684,-0.138
0.831,0.644,-0.12
0.819,0.594,-0.124
0.815,0.535,-0.108
0.801,0.491,-0.104
0.798,0.445,-0.107
0.787,0.403,-0.11
0.781,0.36,-0.104
0.771,0.315,-0.105
0.761,0.272,-0.106
0.75,0.236,-0.108
0.752,0.184,-0.111
0.733,0.157,-0.127
0.735,0.125,-0.129
0.732,0.094,-0.147
0.724,0.064,-0.166
0.713,0.04,-0.16
0.711,0.006,-0.185
0.706,-0.013,-0.201
0.688,-0.028,-0.22
0.686,-0.045,-0.236
0.676,-0.056,-0.259
0.681,-0.063,-0.267
0.668,-0.071,-0.291
0.666,-0.075,-0.322
0.661,-0.077,-0.337
0.662,-0.068,-0.361
0.666,-0.062,-0.373
0.658,-0.052,-0.404
0.652,-0.041,-0.426
0.649,-0.02,-0.445
0.654,-0.009,-0.473
0.663,0.02,-0.493
0.664,0.045,-0.506
0.662,0.08,-0.528
0.666,0.101,-0.553
0.671,0.127,-0.574
0.681,0.174,-0.591
0.69,0.204,-0.609
0.693,0.244,-0.627
0.704,0.272,-0.634
0.715,0.314,-0.651
0.725,0.352,-0.67
0.733,0.39,-0.679
0.738,0.435,-0.685
0.756,0.474,-0.708
0.774,0.51,-0.706
0.769,0.545,-0.726
0.776,0.589,-0.744
0.783,0.627,-0.757
0.787,0.683,-0.765
0.801,0.733,-0.765
0.801,0.786,-0.773
0.81,0.842,-0.779
0.819,0.906,-0.777
0.824,0.945,-0.775
0.821,0.969,-0.772
0.841,1.025,-0.759
0.846,1.07,-0.741
0.846,1.101,-0.733
0.847,1.139,-0.725
0.864,1.167,-0.71
0.867,1.203,-0.692
0.877,1.226,-0.674
0.876,1.25,-0.663
0.887,1.261,-0.642
0.882,1.281,-0.615
0.897,1.287,-0.597
0.889,1.295,-0.58
0.889,1.295,-0.54
0.904,1.3,-0.526
0.905,1.302,-0.516
0.9,1.29,-0.484
0.908,1.284,-0.47
0.905,1.262,-0.437
0.911,1.243,-0.425
0.909,1.238,-0.398
0.905,1.215,-0.372
0.901,1.191,-0.345
0.902,1.164,-0.331
0.89,1.131,-0.317
0.89,1.098,-0.275
0.892,1.067,-0.233
0.893,1.022,-0.255
0.883,0.996,-0.238
0.88,0.955,-0.219
0.869,0.912,-0.197
0.868,0.872,-0.177
0.859,0.821,-0.167
0.851,0.773,-0.152
0.84,0.729,-0.15
0.839,0.688,-0.114
0.835,0.64,-0.12
0.826,0.582,-0.106
0.815,0.533,-0.115
0.794,0.495,-0.101
0.802,0.443,-0.099
0.795,0.4,-0.109
0.787,0.364,-0.104
0.783,0.316,-0.109
0.766,0.269,-0.104
0.76,0.233,-0.123
0.754,0.197,-0.126
0.741,0.157,-0.126
0.735,0.132,-0.14
0.73,0.098,-0.145
0.727,0.079,-0.162
0.72,0.049,-0.17
0.709,0.015,-0.182
0.694,-0.003,-0.186
0.691,-0.026,-0.217
0.68,-0.038,-0.227
0.678,-0.049,-0.251
0.678,-0.063,-0.268
0.673,-0.068,-0.298
0.671,-0.08,-0.322
0.664,-0.08,-0.338
0.658,-0.071,-0.355
0.664,-0.063,-0.38
0.664,-0.051,-0.404
0.653,-0.046,-0.421
0.661,-0.015,-0.443
0.661,0.037,-0.47
0.663,0.027,-0.498
0.662,0.048,-0.505
0.663,0.071,-0.532
0.668,0.098,-0.546
0.674,0.137,-0.562
0.679,0.167,-0.591
0.695,0.207,-0.601
0.698,0.243,-0.622
0.709,0.279,-0.633
0.711,0.317,-0.653
0.731,0.351,-0.658
0.73,0.383,-0.675
0.742,0.426,-0.684
0.752,0.467,-0.696
0.763,0.503,-0.715
0.77,0.54,-0.723
0.778,0.58,-0.738
0.784,0.629,-0.745
0.785,0.683,-0.755
0.788,0.734,-0.778
0.806,0.788,-0.776
0.812,0.837,-0.781
0.808,0.884,-0.78
0.823,0.937,-0.769
0.827,0.977,-0.77
0.835,1.03,-0.762
0.844,1.068,-0.763
0.85,1.108,-0.745
0.859,1.144,-0.734
0.859,1.169,-0.719
0.862,1.196,-0.702
0.871,1.226,-0.669
0.882,1.251,-0.661
0.883,1.261,-0.636
0.887,1.286,-0.608
0.891,1.286,-0.592
0.893,1.293,-0.582
0.899,1.298,-0.564
0.906,1.304,-0.537
0.909,1.305,-0.524
0.904,1.289,-0.503
0.899,1.281,-0.469
0.9,1.278,-0.448
0.904,1.258,-0.418
0.908,1.241,-0.413
0.905,1.227,-0.378
0.898,1.191,-0.359
0.9,1.166,-0.319
0.892,1.144,-0.316
0.894,1.102,-0.28
0.898,1.075,-0.269
0.886,1.04,-0.252
0.882,1.006,-0.231
0.874,0.957,-0.203
0.875,0.913,-0.189
0.871,0.88,-0.178
0.86,0.826,-0.163
0.856,0.782,-0.148
0.844,0.731,-0.133
0.836,0.688,-0.126
0.829,0.647,-0.125
0.818,0.597,-0.112
0.82,0.545,-0.103
0.811,0.507,-0.099
0.804,0.456,-0.094
0.798,0.405,-0.103
0.79,0.37,-0.101
0.783,0.324,-0.104
0.765,0.28,-0.101
0.762,0.24,-0.109
0.753,0.211,-0.11
0.749,0.167,-0.12
0.744,0.139,-0.136
0.733,0.1,-0.145
0.722,0.08,-0.156
0.721,0.055,-0.167
0.714,0.026,-0.186
0.701,-0.001,-0.191
0.694,-0.019,-0.202
0.694,-0.04,-0.223
0.683,-0.049,-0.247
0.672,-0.064,-0.27
0.68,-0.06,-0.297
0.664,-0.07,-0.319
0.662,-0.07,-0.35
0.669,-0.062,-0.351
0.663,-0.063,-0.384
0.654,-0.046,-0.393
0.662,-0.029,-0.429
0.659,-0.015,-0.444
0.66,0.003,-0.468
0.663,0.018,-0.49
0.658,0.046,-0.516
0.664,0.075,-0.527
0.669,0.102,-0.543
0.668,0.121,-0.57
0.676,0.164,-0.59
0.683,0.198,-0.604
0.691,0.233,-0.617
0.707,0.274,-0.64
0.72,0.302,-0.651
0.726,0.346,-0.654
0.729,0.379,-0.675
0.742,0.423,-0.675
0.749,0.462,-0.7
0.771,0.498,-0.714
0.768,0.543,-0.724
0.78,0.571,-0.733
0.785,0.62,-0.755
0.786,0.678,-0.766
0.788,0.73,-0.781
0.8,0.778,-0.782
0.809,0.837,-0.786
0.822,0.88,-0.784
0.816,0.932,-0.781
0.834,0.982,-0.77
0.842,1.017,-0.761
0.842,1.067,-0.748
0.849,1.105,-0.74
0.856,1.14,-0.723
0.855,1.166,-0.723
0.859,1.191,-0.701
0.873,1.224,-0.686
0.875,1.248,-0.664
0.88,1.254,-0.64
0.888,1.277,-0.617
0.89,1.279,-0.604
0.889,1.313,-0.583
0.885,1.312,-0.575
0.89,1.316,-0.546
0.899,1.325,-0.52
0.897,1.312,-0.493
0.89,1.307,-0.462
0.899,1.298,-0.443
0.887,1.281,-0.42
0.892,1.265,-0.397
0.882,1.247,-0.367
0.885,1.229,-0.343
0.88,1.199,-0.328
0.875,1.17,-0.3
0.873,1.144,-0.283
0.872,1.099,-0.257
0.872,1.067,-0.249
0.862,1.026,-0.219
0.852,0.982,-0.196
0.853,0.942,-0.177
0.849,0.891,-0.155
0.834,0.84,-0.145
0.825,0.798,-0.138
0.822,0.744,-0.12
0.814,0.694,-0.097
0.811,0.652,-0.095
0.797,0.602,-0.09
0.791,0.555,-0.082
0.788,0.506,-0.083
0.78,0.458,-0.074
0.767,0.403,-0.078
0.761,0.368,-0.077
0.76,0.322,-0.08
0.751,0.276,-0.085
0.727,0.232,-0.085
0.723,0.19,-0.098
0.717,0.152,-0.104
0.711,0.11,-0.117
0.698,0.08,-0.121
0.697,0.056,-0.125
0.683,0.023,-0.147
0.672,-0.006,-0.159
0.668,-0.033,-0.184
0.66,-0.051,-0.2
0.656,-0.069,-0.225
0.649,-0.085,-0.239
0.645,-0.099,-0.263
0.629,-0.104,-0.283
0.629,-0.109,-0.302
0.631,-0.115,-0.327
0.626,-0.107,-0.356
0.622,-0.095,-0.373
0.625,-0.086,-0.401
0.624,-0.068,-0.405
0.627,-0.053,-0.434
0.626,-0.032,-0.461
0.626,-0.001,-0.491
0.632,0.025,-0.511
0.634,0.05,-0.527
0.636,0.075,-0.548
0.641,0.106,-0.581
0.649,0.137,-0.589
0.643,0.172,-0.602
0.662,0.207,-0.613
0.669,0.246,-0.638
0.677,0.276,-0.658
0.697,0.319,-0.674
0.703,0.368,-0.706
0.721,0.413,-0.727
0.734,0.462,-0.736
0.731,0.503,-0.756
0.753,0.565,-0.785
0.758,0.616,-0.794
0.767,0.665,-0.797
0.78,0.735,-0.803
0.778,0.79,-0.824
0.787,0.845,-0.814
0.79,0.904,-0.81
0.799,0.951,-0.801
0.807,1.007,-0.791
0.812,1.043,-0.793
0.816,1.08,-0.788
0.824,1.123,-0.761
0.833,1.164,-0.749
0.845,1.196,-0.724
0.846,1.224,-0.711
0.849,1.268,-0.698
0.852,1.276,-0.682
0.86,1.298,-0.662
0.866,1.311,-0.643
0.869,1.327,-0.621
0.874,1.338,-0.595
0.878,1.338,-0.577
0.879,1.35,-0.558
0.877,1.34,-0.529
0.873,1.343,-0.502
0.88,1.345,-0.468
0.883,1.333,-0.457
0.885,1.312,-0.439
0.89,1.299,-0.405
0.886,1.278,-0.386
0.889,1.257,-0.358
0.882,1.229,-0.331
0.884,1.2,-0.308
0.873,1.155,-0.291
0.871,1.129,-0.274
0.864,1.091,-0.248
0.865,1.059,-0.231
0.858,1.019,-0.209
0.856,0.98,-0.194
0.85,0.935,-0.178
0.847,0.885,-0.157
0.837,0.828,-0.144
0.828,0.786,-0.123
0.821,0.74,-0.126
0.812,0.688,-0.114
0.804,0.645,-0.09
0.793,0.59,-0.095
0.787,0.533,-0.088
0.778,0.485,-0.081
0.766,0.443,-0.076
0.766,0.401,-0.081
0.754,0.345,-0.07
0.748,0.299,-0.081
0.732,0.261,-0.076
0.731,0.212,-0.098
0.722,0.171,-0.095
0.714,0.132,-0.114
0.704,0.102,-0.122
0.7,0.07,-0.132
0.682,0.04,-0.146
0.678,0.001,-0.165
0.674,-0.018,-0.165
0.661,-0.039,-0.186
0.661,-0.056,-0.205
0.665,-0.075,-0.217
0.652,-0.092,-0.242
0.643,-0.096,-0.268
0.644,-0.106,-0.285
0.636,-0.11,-0.305
0.628,-0.113,-0.329
0.631,-0.104,-0.361
0.624,-0.094,-0.378
0.623,-0.083,-0.4
0.627,-0.068,-0.428
0.62,-0.046,-0.456
0.619,-0.023,-0.466
0.625,-0.002,-0.503
0.622,0.026,-0.525
0.631,0.056,-0.536
0.636,0.083,-0.55
0.651,0.121,-0.574
0.65,0.151,-0.598
0.654,0.188,-0.619
0.664,0.221,-0.633
0.668,0.249,-0.656
0.679,0.296,-0.666
0.696,0.343,-0.688
0.702,0.381,-0.707
0.716,0.42,-0.736
0.73,0.483,-0.752
0.739,0.529,-0.765
0.745,0.575,-0.781
0.752,0.63,-0.792
0.773,0.684,-0.806
0.778,0.739,-0.817
0.781,0.808,-0.818
0.788,0.873,-0.813
0.8,0.918,-0.806
0.798,0.968,-0.801
0.809,1.012,-0.79
0.809,1.058,-0.777
0.822,1.097,-0.771
0.826,1.137,-0.767
0.835,1.175,-0.74
0.83,1.205,-0.724
0.841,1.241,-0.709
0.849,1.254,-0.704
0.855,1.29,-0.672
0.859,1.305,-0.654
0.858,1.317,-0.641
0.867,1.334,-0.618
0.87,1.35,-0.592
0.874,1.347,-0.578
0.882,1.352,-0.537
0.883,1.346,-0.525
0.887,1.346,-0.498
0.892,1.341,-0.471
0.885,1.324,-0.441
0.888,1.304,-0.442
0.89,1.288,-0.401
0.885,1.277,-0.371
0.878,1.243,-0.342
0.877,1.216,-0.341
0.884,1.194,-0.31
0.88,1.159,-0.283
0.872,1.124,-0.259
0.868,1.088,-0.251
0.867,1.051,-0.221
0.86,1.006,-0.211
0.851,0.959,-0.2
0.84,0.916,-0.162
0.834,0.871,-0.163
0.822,0.821,-0.145
0.816,0.77,-0.119
0.814,0.728,-0.103
0.811,0.676,-0.099
0.8,0.616,-0.086
0.79,0.575,-0.088
0.785,0.53,-0.084
0.78,0.476,-0.084
0.772,0.43,-0.086
0.76,0.384,-0.075
0.752,0.344,-0.08
0.741,0.279,-0.084
0.733,0.243,-0.082
0.729,0.196,-0.107
0.72,0.162,-0.092
0.704,0.125,-0.11
0.701,0.092,-0.118
0.7,0.063,-0.147
0.695,0.032,-0.141
0.683,0.006,-0.15
0.672,-0.026,-0.177
0.665,-0.047,-0.198
0.657,-0.063,-0.208
0.654,-0.072,-0.222
0.65,-0.091,-0.24
0.646,-0.107,-0.262
0.64,-0.113,-0.287
0.639,-0.11,-0.313
0.627,-0.11,-0.341
0.627,-0.104,-0.369
0.626,-0.096,-0.371
0.616,-0.083,-0.402
0.616,-0.065,-0.422
0.613,-0.045,-0.452
0.623,-0.026,-0.465
0.623,0.002,-0.496
0.618,0.027,-0.518
0.629,0.051,-0.527
0.641,0.094,-0.559
0.647,0.12,-0.566
0.652,0.161,-0.588
0.654,0.193,-0.617
0.655,0.23,-0.628
0.671,0.257,-0.65
0.684,0.302,-0.664
0.693,0.341,-0.681
0.712,0.384,-0.718
0.717,0.428,-0.73
0.739,0.479,-0.748
0.738,0.534,-0.761
0.745,0.581,-0.776
0.757,0.631,-0.783
0.764,0.694,-0.805
0.777,0.766,-0.802
0.78,0.809,-0.811
0.795,0.867,-0.808
0.795,0.925,-0.8
0.802,0.966,-0.797
0.809,1.023,-0.78
0.818,1.061,-0.777
0.818,1.107,-0.759
0.825,1.146,-0.741
0.836,1.186,-0.727
0.837,1.215,-0.718
0.846,1.246,-0.707
0.854,1.264,-0.695
0.856,1.293,-0.677
0.868,1.317,-0.648
0.872,1.327,-0.632
0.865,1.337,-0.612
0.873,1.343,-0.591
0.875,1.351,-0.571
0.882,1.355,-0.548
0.874,1.349,-0.522
0.883,1.344,-0.497
0.879,1.331,-0.46
0.887,1.325,-0.456
0.889,1.306,-0.432
0.887,1.288,-0.416
0.885,1.281,-0.371
0.878,1.247,-0.356
0.882,1.222,-0.331
0.875,1.185,-0.302
0.873,1.16,-0.274
0.874,1.133,-0.265
0.867,1.081,-0.237
0.867,1.046,-0.231
0.854,0.997,-0.196
0.849,0.957,-0.175
0.851,0.907,-0.158
0.836,0.862,-0.155
0.833,0.823,-0.135
0.826,0.775,-0.117
0.821,0.723,-0.118
0.812,0.67,-0.097
0.806,0.624,-0.09
0.795,0.564,-0.079
0.777,0.522,-0.075
0.767,0.46,-0.073
0.766,0.421,-0.067
0.757,0.382,-0.078
0.747,0.337,-0.079
0.74,0.289,-0.079
0.73,0.243,-0.087
0.722,0.199,-0.088
0.711,0.155,-0.098
0.711,0.127,-0.101
0.692,0.098,-0.116
0.69,0.062,-0.115
0.675,0.024,-0.129
0.677,-0.004,-0.15
0.67,-0.028,-0.165
0.66,-0.05,-0.183
0.662,-0.061,-0.192
0.654,-0.078,-0.231
0.646,-0.105,-0.243
0.637,-0.102,-0.268
0.635,-0.113,-0.288
0.638,-0.113,-0.318
0.623,-0.115,-0.327
0.615,-0.101,-0.349
0.621,-0.098,-0.391
0.62,-0.081,-0.409
0.62,-0.064,-0.417
0.619,-0.038,-0.454
0.622,-0.018,-0.479
0.628,0.005,-0.496
0.627,0.04,-0.519
0.628,0.06,-0.527
0.634,0.095,-0.565
0.644,0.133,-0.582
0.643,0.165,-0.593
0.658,0.192,-0.615
0.662,0.232,-0.637
0.672,0.266,-0.662
0.681,0.307,-0.667
0.697,0.342,-0.68
0.715,0.39,-0.704
0.716,0.44,-0.73
0.727,0.487,-0.741
0.737,0.534,-0.77
0.74,0.594,-0.773
0.753,0.657,-0.793
0.764,0.717,-0.784
0.768,0.773,-0.798
0.782,0.823,-0.807
0.788,0.887,-0.803
0.794,0.932,-0.795
0.799,0.986,-0.798
0.808,1.036,-0.792
0.811,1.072,-0.768
0.824,1.112,-0.76
0.831,1.148,-0.745
0.828,1.18,-0.735
0.833,1.219,-0.717
0.839,1.248,-0.703
0.848,1.27,-0.689
0.85,1.295,-0.66
0.861,1.313,-0.64
0.858,1.336,-0.623
0.864,1.339,-0.607
0.868,1.343,-0.584
0.873,1.349,-0.559
0.868,1.355,-0.542
0.876,1.352,-0.516
0.879,1.34,-0.497
0.883,1.339,-0.469
0.88,1.322,-0.451
0.883,1.309,-0.421
0.883,1.285,-0.393
0.878,1.262,-0.371
0.873,1.238,-0.342
0.874,1.22,-0.315
0.871,1.183,-0.295
0.88,1.141,-0.265
0.874,1.107,-0.26
0.863,1.073,-0.237
0.86,1.042,-0.218
0.855,0.998,-0.196
0.85,0.945,-0.183
0.84,0.901,-0.176
0.836,0.856,-0.151
0.83,0.81,-0.133
0.827,0.763,-0.124
0.816,0.709,-0.113
0.806,0.666,-0.1
0.797,0.612,-0.095
0.79,0.562,-0.085
0.78,0.516,-0.079
0.778,0.467,-0.074
0.761,0.423,-0.08
0.759,0.375,-0.084
0.753,0.33,-0.078
0.737,0.272,-0.078
0.73,0.234,-0.085
0.723,0.192,-0.086
0.726,0.162,-0.088
0.704,0.121,-0.108
0.695,0.087,-0.112
0.688,0.056,-0.132
0.68,0.029,-0.141
0.676,-0.003,-0.157
0.66,-0.027,-0.185
0.66,-0.051,-0.201
0.654,-0.067,-0.209
0.647,-0.087,-0.241
0.643,-0.099,-0.254
0.644,-0.104,-0.282
0.64,-0.103,-0.304
0.619,-0.112,-0.317
0.616,-0.12,-0.339
0.617,-0.115,-0.361
0.606,-0.106,-0.389
0.607,-0.092,-0.41
0.605,-0.078,-0.434
0.6,-0.051,-0.46
0.606,-0.034,-0.485
